Text	Theme
"NEW ACCOUNTING STANDARDSThe Group implemented IAS 19 (revised) “Employee Benefits” during the year. This has had the effect of decreasing the profit for the period, and of increasing other comprehensive income for the period by equal and opposite amounts. It has had no net effect on total income or net assets. Details of the adoption of this IFRS are given in note 2 to the financial statements, and details of the amounts and line items affected is given in note 21"	Unclassified
"CAUTIONARY STATEMENTCertain statements in this Annual Report are forward-looking. Although the Group believes that the expectations reflected in these forward-looking statements are reasonable, we can give no assurance that these expectations will prove to have been correct. Because these statements contain risks and uncertainties, actual results may differ materially from those expressed or implied by these forward-looking statements. We undertake no obligation to update any forward-looking statements whether as a result of new information, future events or otherwise.By order of the BoardMark RobsonDeputy Chief Executive  and Chief Financial Officer25 February 2015"	Unclassified
	
"The Board has carried out a robust assessment of the principal risks facing the company and considers that the Group’s principal  risks and uncertainties, together with an indication of actions taken to manage and mitigate them, are as detailed below. They do  not comprise all risks associated with the Group and are not set out in any order of priority. Additional risks not presently known to  management or currently deemed to be less material may also have an adverse effect on the Group’s business in the future."	Unclassified
"Risk Description and Impact Mitigating FactorsMarket conditions  The Group’s products are predominantly sold to small local builders for installation in public and  private housing, mainly in the repair, maintenance and improvement markets"	Unclassified
"The Group’s results are consequently dependent on levels of activity in these markets, which are impacted by many factors including general economic conditions, consumer confidence, interest rates and credit availability, unemployment, demographic trends and, in the short-term, weathe"	Unclassified
A severe downturn in market conditions could impact on our ability to achieve our sales and profit forecasts. This could in turn put pressure on our cash availability and banking covenant	Financial
"Failure to implement the Group’s business model and culture The future success of the business depends on the successful implementation of the  Group’s business model and locally-enabled, entrepreneurial culture"	Social_Relationship
"In particular, if the Group fails to implement its business model in the locally-enabled,  decentralised manner envisaged, there may be an adverse effect on the Group’s future  financial condition and profitability."	Financial
"Failure to maximise exploiting the  growth potential  of the business The Group considers that there is significant potential for growth, and has identified this  as a strategic opportunity and aim.If the growth opportunities are not understood and exploited in line with our business model, or if  current structures and skills within the Group are not aligned to meet the challenges of growth, there  may be an adverse effect on the Group’s ability to obtain maximum benefit from this growth potential."	Unclassified
Continuity of supply The Group’s business model requires that every depot can supply product from local stock.Any disruption to the relationship with key suppliers or interruption to manufacturing operations  could adversely affect the Group’s ability to implement the business model.	Social_Relationship
"Loss of key personnel The skills, experience and performance of key members of the Group’s management team make  a large contribution to the Group’s success.The loss of a key member of the Group’s management team could adversely affect the  Group’s operations"	Human
	
"Led by the actions of the Board and Executive Committee, the business model and the Howdens culture are at the centre of the activities and the decision-making processes of the Group, and are continually emphasised"	Unclassified
"The Executive and senior management regularly visit our depots and factories, and hold regular events during which they reinforce the importance of the Group’s business model and culture. Throughout the business, successful implementation of the Group’s business model and culture forms the basis of the incentive structure"	Social_Relationship
"The Group places continuing focus on the opportunities, challenges and additional requirements related to growth. The potential for growth is incorporated into group strategic plans and budgets, and existing structures and skills are reviewed in the context of growth, and adjusted where necessary."	Unclassified
"With suppliers, the Group tries to maintain dual supply wherever possible to mitigate the effects if a key supplier was unable to deliver goods or services. We also enter into long-term contracts to secure supply of our key materials. Good supplier relations are maintained by prompt settlement of invoices, regular communication and an annual supplier conference"	Social_Relationship
"Within our manufacturing operations, we adopt best practice health & safety and fire prevention procedures. Business continuity plans are in place for key production processes"	Social_Relationship
"The Group continues to make significant investment in its manufacturing facilities, to enable manufacturing capacity to match our expected growth as well as providing further cabinet production capacity which now provides additional cover in the event of an interruption to manufacturing operations"	Manufactured
The Group uses the Remuneration Committee to ensure that key team members are appropriately compensated  for their contributions and incentivised to continue their careers with the Group.	Unclassified
	
"Through the setting of rolling and extended key performance indicators (KPIs), it demonstrates our long-term commitments  in these areas.RESPONSIBLE MANUFACTURING AND SOURCINGDuring 2014, our UK-based manufacturing teams produced approximately:3.8 million  cabinets 870,000 kitchen worktops  and breakfast bars 1.6 million  kitchen frontals 2.0 million painted  skirting boardsWe remain committed to UK manufacturing and continued to invest in our Supply division during 2014"	Unclassified
"In response to the Financial Reporting Council’s guidance to companies to reduce the overall length of their annual  reports, an abridged version of the 2014 CSR report is set out below which contains the headline information in  relation to the year and disclosures that are required by law. A full version of the 2014 CSR report can be accessed  at www.howdenjoinerygroupplc.com"	Unclassified
"INTRODUCTIONHowden Joinery Group’s business is centred on the manufacture and sale of kitchens and joinery to trade customers. With 589 depots throughout the UK, we are a local business with national scale and therefore have unique responsibilities to all of the communities in which we operate. As such, we continue to focus on our five key responsibilities:1. Responsibility to manufacture safe and sustainable product5. Responsibility to  future generations 2. Responsibility  to our staff3. Responsibility  to customers  and suppliers4. Responsibility to local communities"	Social_Relationship
	
"Our KPI for the use of cardboard packaging is that all packaging should be sourced from recycled or certified sources. In 2014 we used 2,300 tonnes of cardboard packaging all of which came from recycled sources. This was less than 2013, which itself was a reduction of circa 20% from 2012. We continue to look for design improvements and to achieve a similarly high standard in the future."	Natural
"WasteOur approach: Our employees are encouraged to consider how we can improve our environmental performance in all areas by reducing consumption, reusing materials and recycling wherever possible."	Natural
"In 2014, our Supply division continued to recycle waste in line with their rolling KPI which is to recycle more than 95% of all manufacturing waste produced"	Natural
"Of the 29,900 tonnes of waste produced (2013: 28,100), 97% was recycled (2013: 98%).•  Despite increased volume through-put, ‘out-of-gate’ waste decreased from 23,967 tonnes in 2013 to 21,514 tonnes in 2014. Similarly, the volume of waste sent to landfill decreased by 86 tonnes in 2014 to 644 tonnes"	Natural
"n 2014, we converted 5,825 tonnes of sawdust into energy at our Howden and Runcorn sites (2013: 4,853 tonnes) to heat our factories. This equates to approximately 31k MWh of energy generated from sawdust in 2014. 6,426 tonnes of milled sawdust went to a local manufacturer of animal"	Natural
"bedding where the sawdust is recycled for use in bedding for horses, cattle and other livestock (2013: 11,823 tonnes). The reduction in this amount from the previous year was a result of 3,624 tonnes of milled sawdust being used for additional biomass during 2014"	Natural
"We continue with the initiative started in 2007 to recover and repair pallets which would otherwise have been scrapped. Last year we recovered or repaired more than 143,000 pallets (2013: 130,000).•  Our recycling programme in our Trade division, introduced in 2012, continues to be introduced to new depots as they open. Recycling volumes in 2014 were consistent with those achieved in 2013 and we will continue to work with our waste contractor to identify further recycling opportunities in the depots"	Natural
"Bought-in productOur approach: Ethical and environmental sourcing continues to be an important factor when we determine which suppliers we use. In order to ensure consistency with our manufactured product, we aim to source from suppliers who have similarly high standards and international accreditation."	Natural
"Development of our international supply base continues to improve with suppliers performing better year on year, in areas such as Quality, Environmental, Health & Safety and Ethical performance."	Social_Relationship
"Continuous monitoring, regular assessments and audits take place to ensure that suppliers maintain our strict standards. There have been no reported instances where our suppliers have failed to satisfy the Howden Joinery requirements"	Social_Relationship
Following the introduction of the EU Timber Regulations in March 2013 we have continued our certification with the Timber Trade Federation under their Responsible Purchasing Policy.	Social_Relationship
To that end we undertake due diligence on all timber we source to determine the risk that illegal timber may enter our supply chain. Our due diligence system has been assessed by the Timber Trade Federation as meeting the Core Criteria for Procurement Due Diligence	Social_Relationship
"Howden Joinery has been certified by the FSC and the European Programme for the Endorsement of Forest Certification (PEFC) since February 2008. At the end of 2014, 39 of our 57 kitchen ranges (68% of our kitchens) were fully compliant with FSC requirements (compared to 64% in 2013 and 55% in 2012). We aim to improve on this percentage for a fifth consecutive year in 2015"	Unclassified
	
"EnergyOur approach: Our efforts to reduce energy use across the business are recognised by our accreditation under the Carbon Trust Standard. During 2014, the Company was re-assessed and re-certified under the Carbon Trust Standard. As well as assessing the Group’s overall reduction in energy usage over a three-year period, the Standard also looks at general energy management systems across the business and the ways in which energy reduction is encouraged across all sites."	Natural
"kWh per cabinet One of our key metrics for energy usage in the factories is the electricity we consume per cabinet produced. During 2014, we continued to make significant improvements in our energy management through the efforts of our employees and the application of new technology."	Natural
"Our achievements in 2014 resulted in the figure dropping from 2.65kWh per cabinet in 2013 to 2.49kWh per cabinet in 2014, a 6% reduction from the previous year. We managed to achieve this reduction in our consumption per cabinet by production process efficiency improvement, HEAT Team energy saving campaigns, LED lighting conversions, plus numerous small engineering improvements.Given the progress made in 2014, our target for 2015 is to maintain the consumption per cabinet level achieved in 2014"	Intellectual
"ISO 14001All our Supply division sites – manufacturing, distribution or warehouse related – have maintained compliance with their ISO 14001 standard for Environmental Management as well as helping the Group retain its cer tification under the Carbon Trust Standard"	Natural
"Biomass factory heating systemIn 2011, the EU introduced a Directive aimed at improving global air quality standards and, as a result, DEFRA published new standards and targets to significantly improve emission levels from wood combustion plants within the UK"	Natural
"The previous boiler system on the Howden site was in excess of 20 years old and at the end of its economic useful life. By investing in state of the art biomass boiler and heating systems in 2014, at a cost of £5m, we have reduced our future emissions and are now capable of ensuring our continued compliance in an environment of increasingly stringent legislative targets"	Natural
"The system utilises the waste produced from our manufacturing processes on site and therefore has a positive effect on our waste management impacts. As previously noted, in 2014, we converted 5,825 tonnes of sawdust into"	Natural
energy at our Howden and Runcorn sites which equates to approx 31k MWh of energy generated from sawdust during the year. It is also interesting to note that our CO2 equivalent emissions are 16 times lower than if natural gas were used  to heat the factories. The system is fully compliant with the UK Government’s Renewable Heat Incentive	Natural
"Car FleetIn our Trade division, delivery of manager and sales representatives’ vehicles with more eco-friendly models has continued as planned. During 2015, 75% of our core fleet will have CO2 emissions of 99g /km or less"	Natural
"AppliancesAs part of our ongoing programme of energy and water reducing KPIs, in last year’s report we introduced  a KPI in relation to our bestselling cooling products:“ To reduce the energy consumption on our bestselling Lamona fridge freezers by 5% over the next three years (on a kWh basis).”I am pleased to report good progress against this KPI with a 2% reduction in energy consumption being achieved in the first year. We will continue to work towards achieving the 5% target over three years"	Natural
"In relation to our other appliances, over the last three years we have reduced energy consumption by 5% and water consumption by 7% in our Lamona dishwashers. This has resulted in the amount of water needed per cycle by up to five litres. Over the same period, we have improved our own-branded washer-dryer, reducing energy consumption by 19% and 16% on water usage"	Natural
	
"Greenhouse Gas (GHG) emissions dataOur Greenhouse Gas emissions data is set out below. We are pleased to report that our Scope 2 emissions reduced year-on-year, as did our turnover ratio (total CO2 emissions/tCO2e per £m) which continued its downward trend. We will continue to adopt measures aimed at reducing both total CO2 outputs and as a percentage of turnover"	Natural
Scope 1 relates to direct emissions released into the atmosphere from activities owned or controlled by the Company. This includes the consumption of gas and vehicle fuel. Scope 2 relates to indirect emissions associated with the consumption of purchased electricity. These emissions are a consequence of the Company’s activities but occur at sources which the Company does not own or control.The methodology used follows the principles of the GHG Protocol and/or ISO14064.	Natural
	
"PEOPLE:SUPPORTING OUR WORKFORCEEmployee responsibilityOur approach: We aim to provide a positive work environment for all our staff, whether they work in factories, warehouses, depots or offices. Our culture emphasises the importance of individual accountability, which means the personal responsibility of each of us towards those we work with every day. We are proud of this culture, which encourages openness and transparency within the business and has been vital to its growth and development since 1995"	Human
"Health & SafetyThere has been a significant reduction in the number of RIDDOR (Reporting of Injuries, Diseases, and Dangerous Occurrences Regulations 2013) reportable accidents experienced across the Company this year to 24 compared to 36 in 2013, despite increasing throughput. This is as a result of increased focus on accident awareness through training, better information and feedback to all levels on trends and accident causes which have occurred."	Human
"All three manufacturing and distribution sites have once again been awarded the prestigious “International Safety Award” given by the British Safety Council. All three sites achieved Distinctions. It is worth noting that world-wide there were 43 Distinctions awarded (from 550 applicants), with Howdens receiving three of them"	Social_Relationship
"Additionally, the British Safety Council Audits of our Supply division demonstrated our continuous improvement and all sites were recertified to OHSAS 18001 and “5-star” best practice. We also maintained certification to the ISO 14001 Standard for Environmental Managemen"	Natural
"Sadly, a fatality occurred in November at a depot, where an LGV driver died while unloading a lorry. Investigations into the incident are in progress at the time of writing this report and therefore it is inappropriate to comment further"	Unclassified
"TrainingHowden Joinery’s heritage and culture means we place a high value on the whole range of skills – technical, commercial and interpersonal – that are practised by local tradespeople. We are keen to promote the use of these skills in the workplace and interest in them in the wider community"	Human
"Employee training at HowdensOur staff have also benefited from our investment in internal courses, with over 181,649 training hours completed during the year. Courses are offered in subjects ranging from HR skills to manual handling, from diversity and inclusion to health and safety, from environmental awareness to LGV and fork-lift truck driving. We plan to continue to invest in training and development in 2015 as well as maintain a strong in-house delivery capability as we continue to encourage staff to achieve training qualifications themselves"	Human
"Developing apprenticeships in-houseDuring 2014, the Group employed 10 modern apprentices in our Supply division, all of which are apprenticed in engineering. We introduced a Manufacturing Operations apprenticeship programme in order to develop multi-skilled machine operators with the potential of promotion into future leadership roles. We also employed 270 modern apprentices within the depot network practising a broad range of skills."	Intellectual
"Pioneering bursary scheme for apprentice joinersAs well as helping promote the value of apprenticeships in-house, we also continue to help the next generation of builders and joiners by supporting apprentices in the wider community. In partnership with CITB (the Sector Skills Council and Industry Training Board for the construction industry), we continue to offer the Howden Joinery Bursary for new apprentice joiners and, during 2014, we agreed to extend the funding to accommodate a further 20 places. The scheme was the first of its kind in the country and, other than stipulating that the money be used specifically to fund apprentice joiners, Howdens has no involvement in choosing either the apprentices or the companies involved."	Unclassified
	
"Human Rights PolicyHowden Joinery promotes the observance of internationally recognised labour standards, in particular human rights. Our employment contracts and CSR policy provide that the Company will promote these standards and all our employees must adhere to a code of ethics in order to achieve the highest possible standard of integrity in our business relationships"	Social_Relationship
"Given the number of international suppliers with which we do business, the Group also considers the impact of its activities on human rights throughout its supply chain. All suppliers are subject to rigorous audits prior to commencing business with us. The Howdens Board will keep the need for a specific human rights policy under review"	Social_Relationship
"PEOPLE: PLAYING AN ACTIVE ROLE IN OUR LOCAL COMMUNITIESEach depot, manufacturing site, distribution and support centre fulfils an important role in the life of the area it serves. So as a locally driven business it is our policy to encourage staff at each of our sites to support and engage with local community activities. Cash and stock donations, together with employee fund raising initiatives, support a broad cross section of local causes including: schools, colleges, sports clubs, care homes, hospices, scouts/guides, youth groups, village halls and many other community activities"	Social_Relationship
"In line with the growth of our business we have significantly increased our support for corporate projects and the capacity for each cost centre to support local good causes. This year our staff were responsible for 3,166 donations to local good causes (2013: 1,990) amounting to £1.459m across the Group (2013: £704k)"	Social_Relationship
"Leonard Cheshire Disability: Just over ten years ago we formed a corporate/charity partnership with Leonard Cheshire Disability (LCD). Like Howdens, they put local communities at the heart of their work. Founded in 1948 with over 150 services across the UK, this outstanding and inspirational charity supports thousands of disabled people every year, both in the UK and through an international network covering over 50 countries worldwide. To celebrate our 10 year partnership we have produced a commemorative booklet that profiles our work together over the years. This is available online at www.howdens.com/about-us/leonard-cheshire-disability/"	Social_Relationship
"More of detail about our charitable activities can be found in our ‘Truly Local’ books, which are available online at www.howdens.com/about-us/atruly-local-business/. These provide a snapshot of just some of the activities in which we are involved but are not necessarily documented in this repor"	Unclassified
