Text	Theme
POLITICS AND COMMODITIESThe FMCG market is also sensitive to geopolitical events which can hold back growth such as the current situation in Russia and Ukraine where sanctions and political tensions are having an impact  on the market.	Unclassified
"A further area of exposure is raw material and commodity prices, which drive the industry’s cost base. Across many emerging markets, devaluing currencies have imported inflation into local raw material production"	Unclassified
"lsewhere the oil price has been  trending down, compounding price deflation in Europe.12 Unilever Annual Report and Accounts 2014"	Unclassified
	
"COMPETITIONSome of the largest FMCG companies, along with Unilever, include: Nestlé,  Procter & Gamble, L’Oréal, Danone,  Kraft Foods and Colgate-Palmolive. All have identified emerging markets as a major growth opportunity in years to com"	Unclassified
"are discount stores which are providing fierce competition to the incumbent supermarket chains, most notably in  the US and Europe."	Unclassified
POPULATION TRENDSThe FMCG market is driven in part by  global population trends and demographic changes within countries.	Unclassified
"World population is expected to rise to  8 billion by 2025 and, by then, more than  4 billion will be part of the ‘consuming class’. For the first time the number of people with discretionary income will exceed the number struggling to meet basic needs – a trend described by management consultancy McKinsey as possibly the biggest opportunity in the history of capitalism"	Unclassified
ENVIRONMENTAL PRESSURESPopulation growth also places a strain  on the world’s natural resources – the raw materials that the FMCG industry relies  on to make its products	Natural
"FMCG companies are among the world’s largest buyers of commodities such as agricultural products, natural oils and  fats, coffee, tea, paper and board"	Unclassified
"Cultivation of commodities such as palm oil has contributed to deforestation which has been a major factor behind climate change. This in turn has reduced the availability of raw materials, increasing their price and FMCG production costs."	Natural
"While the world population grew fourfold in the 20th century, fresh water withdrawals grew nine times – which highlights the threat of water scarcity to the economic production and consumption of consumer goods"	Natural
Numerous initiatives are under way  led by industry working in partnership  with governments and NGOs to place raw material production on a sustainable footing.	Social_Relationship
"Meanwhile, consumer trends are also shifting towards responsible consumption, and products defined or labelled as natural, organic, ecological or fairly traded."	Social_Relationship
"Boston Consulting Group estimates that two thirds of the US grocery sector market growth comes from the responsible consumption of products which are now worth US $400 billion.The segment has grown about 9% a year over the past three years and, in the UK, Fairtrade products grew at 14% in 2013 versus overall growth of food spending  of less than 5.1%"	Unclassified
"HEALTH, HYGIENE AND NUTRITIONFMCG product development is also reacting to consumers’ concerns about their own health and well-being.Malnutrition – under and over nutrition – is an issue affecting the industry in both emerging and developed markets. This is creating a trend toward the manufacture of healthier food products, which either have fortified"	Social_Relationship
"WORLD POPULATION GROWTH BY 2050The expected rise in world population highlights the fact there will be 3 billion middle class consumers in the world as a source of growth for FMCG companies, but also the pressure being placed on raw materials and sustainability."	Unclassified
"Women play a pivotal role in the FMCG market, controlling the majority of purchasing decisions.  The promotion of women’s rights  and opportunities has clear  long-term implications for the  FMCG market in terms of product development and innovation. Significant developments such  as the UN’s new Sustainable Development Goals are expected  to accelerate these opportunitie"	Social_Relationship
"Initiatives such as the UN’s new Sustainable Development Goals also have implications for the industry. Governments in emerging markets, such as India, have made commitments to universal sanitation to improve health and hygiene which will drive increased use of personal and household care products"	Social_Relationship
	
"OUR CORE PURPOSEMAKING SUSTAINABLE LIVING COMMONPLACEOur business model starts with our core Purpose which is a clear expression of what we believe to be the best long-term way for Unilever to grow. It is a simple Purpose to help us meet changing consumer preferences and the challenges of a volatile, uncertain, complex and ambiguous worl"	Social_Relationship
"BRANDS, OPERATIONS, PEOPLEOur business model works by combining three key inputs and filtering them through the lens of the Unilever Sustainable Living Plan (USLP). Our brands have significant value and succeed through products that meet the needs of consumers. Our people identify social and consumer needs to grow our brands, market them and manufacture and distribute them. Our operations are the essential supply chain functions and assets of raw material supply, factories, logistics, go-to-market expertise and marketing. We invest financial capital to support all these assets and activities"	Social_Relationship
"HOW WE DRIVE PROFITPROFITABLE VOLUME GROWTH, COST LEVERAGE + EFFICIENCY, INNOVATION + MARKETING INVESTMENTUnilever aims for a virtuous circle of growth. Profitable volume growth is driven by investment in innovation and brands to deliver products which 2 billion consumers use every day. We can leverage this scale to spread fixed costs and improve profitability while further investing in the business."	Financial
This investment funds R&D  and innovation to create new and improved products backed by marketing to create even stronger brands. This drives profitable volume growth and the virtuous circle continues	Intellectual
	
"OUR STRATEGIC VISIONOUR STRATEGIC VISIONOur Vision provides leadership and direction  for Unilever and the people operating our business model. We aim to double  the business with innovative brands backed by marketing and brilliant execution and  a best-in-class supply chain. We will achieve our social and environmental ambitions through the USLP which helps to identify areas of opportunity for brand-led growth, cost savings and future profit.DOUBLE THE SIZE  OF OUR BUSINESSREDUCE OUR ENVIRONMENTAL FOOTPRINTINCREASE OUR POSITIVE SOCIAL IMPAC"	Intellectual
"OUR FINANCIAL GROWTH MODELAll our activity combines  to deliver the single goal  of creating shareholder value. 2014 has witnessed challenging economic and financial conditions but  we have still delivered a competitive performance with underlying sales growth of 2.9% and an improvement in core operating margin, partly driven by our cost saving initiatives. We continue to be highly cash generative to help fund investment and growth with free cash flow remaining strong at €3.1 billion."	Financial
OUR STRATEGIC CHOICESOUR STRATEGIC CHOICESThese are the choices Unilever makes to maximise value from our business model and drive returns to shareholders. We operate across four categories and focus resources on growing our brands in each of them around the world. We are committed to growing in emerging markets which retain good long-term growth prospects. PERSONAL CAREHOME CAREFOODSREFRESHMENTEMERGING MARKETS	Unclassified
"Unilever Sustainable Living PlanThe USLP is our key differentiator – how we will achieve sustainable growth by improving the health and well-being of more than a billion people, reducing the environmental footprint of the making and use of our products, and enhancing the livelihoods of millions  of people across our value chain"	Social_Relationship
	
	
"THE FOLLOWING PAGES SPELL OUT HOW UNILEVER HAS PERFORMED FOR THE BENEFIT OF OUR CONSUMERS, WIDER SOCIET Y, OUR PEOPLE AND OUR SHAREHOLDERS IN 2014"	Social_Relationship
"Meanwhile consumption continues to be linked to many of the world’s biggest problems  – deforestation, climate change, water scarcity, malnutrition and unhealthy diets"	Natural
"However, each of our categories continues to innovate to meet the challenges posed  by these trends and changing consumer preferences, such as products that are sustainably sourced. Whether it’s laundry products which use less water or compressed cans for deodorant packaging with 25% less aluminium, consumers  are reacting positively to our innovations."	Intellectual
"SOCIETYActing alone Unilever can only do so much to make sustainable living commonplace. Acting in partnership with others it can help bring about transformational change at a societal level to tackle the world’s major social, environmental and economic issues. By adopting a leadership role,  and working with governments, NGOs, suppliers and others, we are influencing change on a bigger scale, with a much bigger prize for the business on offer.  We are deepening our efforts in three  areas where we have scale, influence  and resources to create transformational change: deforestation; sustainable agriculture and smallholder farmers;  and water, sanitation and hygiene"	Social_Relationship
"OUR PEOPLEDelivering our business goals requires Unilever to recruit, develop and retain the right talent. We are determined to help all our people to be the best they can be, to help fulfil their potential and the potential of the business. Training and development are crucial at all levels and we strive to create a working environment that respects the human rights and interests  of all our employees. Ensuring gender equality is a fundamental part of our approach while our Purpose of making sustainable living commonplace is a commitment that our people can engage with every day and make a reality through their work. PAGES 25 T"	Social_Relationship
"OUR SHAREHOLDERSWe aim to deliver the best possible operational performance from the business to deliver maximum returns to shareholders. The resulting investment case of long-term, sustainable growth  and improvement in returns is clear.How we manage our portfolio of assets  and finances is an important contributor  to shareholder returns and reflects how the business is changing to meet a more volatile and uncertain world."	Social_Relationship
	
"Many of our leading brands have enjoyed success. Dove, our biggest brand, delivered another year of strong performance, driven by double-digit growth in deodorants and consistent performance in skin cleansing, which is rooted in a successful repeatable model of compelling communication and targeted innovation in bar and body wash.  In hair, Dove’s success was helped by the strong start of the Advanced Hair Care range launched in the US and Europe. The brand is also building a premium offering with, for example, its new Oxygen Moisture hair care range in Europe and the launch of Dove Advanced Care solid deodorant sticks in the US"	Intellectual
"We also made progress against our Unilever Sustainable Living Plan (USLP) commitment to improve opportunities for women with the Dove Self-Esteem project, which has already reached over 15 million people. The brand partnered with the World Association of Girl Guides and Girl Scouts to launch the ‘Free Being Me’ Girl Guides"	Social_Relationship
We made less progress on the USLP target of reducing our water footprint. Research and development will be critical to finding commercially viable and sustainable ways of driving the necessary changes in consumer behaviour when using our hair and skin cleansing produc	Natural
"Personal Care is Unilever’s largest category. It includes five of Unilever’s 13  €1 billion brands: global names such as Dove, Rexona, Axe, Lux and Sunsilk"	Unclassified
"Sales of €17.7 billion in 2014 accounted for 37% of Group turnover and 41% of operating profit. The strategic role of the category is  to generate continued excellent returns, delivering competitive growth while expanding gross margins to release  further investment for future growth"	Financial
"Our Personal Care brands serve consumers across the full range of price points, playing to the category’s historic strengths of developing markets and reaching down while very deliberately adding a new dimension to the business through accessing faster growing premium segments"	Intellectual
We also continue to expand our presence  by launching our brand portfolio in new geographic markets and by improving our presence in distribution channels where we are under-represented. Our current focus is the e-commerce channel and specialist drug stores	Intellectual
"Regenerate, a completely new Personal Care brand,  was launched in the UK in 2014. It is a highly differentiated,  oral care system based on revolutionary science and  market-leading technology."	Intellectual
"Regenerate is the first dental care system to regenerate tooth enamel mineral, reversing the early enamel erosion process. The products work using our patented NR-5 technology and  took scientists nine years of research across our R&D facilities in Port Sunlight, Milan and Shanghai to master. At each use,  the NR-5 specific ingredients combine to form a fresh supply  of enamel mineral which wraps and integrates on to teet"	Intellectual
	
"Foods is a €12.4 billion category, home  to Unilever’s largest brand, Knorr, and several €1 billion-plus brands including Hellmann’s and Family Goodness  (Rama/Blue Band)"	Unclassified
"The category accounts for 25% of Group turnover and 45% of operating profit and its strategic role is to accelerate growth while maintaining above average cash and profit. To that end we continued the sale of non-core businesses, such as Ragu and Bertolli pasta sauces in North America,  and the meat snacks business under the Bifi and Peperami brands in Europe, while positioning the remaining business for organic growth and expansion, especially  in emerging markets."	Financial
"While the category improved profitability, sales were affected by a continued deterioration in market conditions, particularly for margarine where the decline in bread consumption has had an impact  on the spreads markets in Europe and North America, which remain challenging"	Financial
"he underlying picture saw improved competitiveness though, with global  market share gains in savoury, dressings and margarine, as well as strong performance in our Food Solutions business, which is focused on serving professional, out-of-home channel"	Unclassified
"n savoury, Knorr continued to expand its presence in emerging markets accounting for 50% of sales, with the brand enjoying double-digit growth in South Asia, North Africa, the Middle East and Turkey. Also brands like Royco and Bango, catering to local market needs, registered good growth"	Unclassified
"Knorr continues to spearhead the sustainability agenda in Foods, with more than 90% of our 13 most used vegetables sustainably sourced. ‘Knorr Landmark Farms’ use  and promote advanced sustainable farming practices; there are 45 in operation globally, almost twice the number than in 2013, demonstrating the brand’s commitment to sustainable agriculture."	Natural
"Our Foods business plays an important role in delivering the USLP goals, particularly improving health and well-being, by delivering commercially attractive brands to meet consumer needs. In 2014 we continued the global roll-out of the ‘It Takes A Village’ initiative under leading brands such as Becel and Flora Pro.activ. The campaign shows that, with small changes to diet and lifestyle, cholesterol can be significantly reduced in three weeks and more than 80% of people who have participated have achieved this result."	Social_Relationship
"Consumers continue to enjoy Knorr  which is growing, supported by its commitment to sustainability. Our target  is to source 100% of our agricultural  raw materials sustainably by 2020."	Social_Relationship
"ELLMANN’S – A WORLD-LEADING BRANDHellmann’s, the world’s No.1 mayonnaise brand, kept pushing into new markets, successfully launching in Portugal and the Netherlands. We also continued to venture into new channels and locations with the exclusive Maille brand, including a new store opening in New York, the brand’s first stand-alone boutique outside Europe."	Manufactured
	
"Refreshment generated €9.2 billion in sales. It includes ice cream brands such as Wall’s, Magnum, Cornetto and Ben & Jerry’s, and tea brands Lipton, Brooke Bond and PG tips. Lipton, Magnum and Heartbrand (Wall’s) are all €1 billion brands.The category accounts for 19% of Group turnover and 7% of operating profit, and its strategic role is to contribute to growth and improve profitability."	Financial
"Our ice cream brands grew well in 2014, and ahead of our markets, helped by emerging countries, with strong growth  in Brazil, Turkey, Indonesia, South Africa and the Philippines"	Unclassified
"North America is one of the largest geographies for ice cream where consumption is high, but the market is challenging with regional and local supermarket brands operating at low"	Unclassified
"Last year we bought T2, a premium tea brand. In 2014 we opened T2 stores, which retail tea and tea ware products, in Shoreditch, the King’s Road and Westfield in London, and SoHo  in New York, with a further eight stores planned in the UK in 2015"	Manufactured
"In 2014 we fulfilled our commitment to ensure that all our children’s ice cream brands were 110 calories or less per serving, driving growth in Asia, offering a better choice for parents and contributing to our USLP goal of improving health and well-bein"	Social_Relationship
Aisles of Joy has been rolled out across both developed and emerging markets. In Europe a partnership with Carrefour saw 400 stores adopt Aisles of Joy	Unclassified
"prices and low margins. Although profitable growth has been tough, our business has shown the best improvement in several years."	Financial
"We have premiumised the portfolio, aided by innovations such as Ben & Jerry’s Cores and Breyers Gelato"	Intellectual
Towards the end of 2014 we announced the acquisition of Talenti Gelato & Sorbetto	Manufactured
"Performance in leaf tea was mixed. Our strategy is to innovate with premium, higher quality teas and new formats, such as capsules like those used in coffee machines. Lipton K-Cup® tea capsules were launched in 2013 into the US and led a growth improvement in 2014."	Unclassified
Lipton intends to grow all its tea on Rainforest Alliance certified estates by 2015. Total beverages performance was lower than expected partly due to the low momentum of AdeS growth post the product recall in 2013	Unclassified
Our recent premium tea acquisition T2  has demonstrated strong growth in Australia and New Zealand of 26%.  Globally retail sales have grown 31%  in a difficult retail environment.	Financial
	
"2014 saw the launch of wash additives in Brazil, under the Omo brand name. The product delivers a significant improvement in the quality of wash delivered in a machine, especially on stain removal, and marks our entry into the wash additives and ancillaries segments."	Intellectual
"The Cleanipedia online platform, currently available  in Argentina, Brazil, Indonesia, India, the UK, Russia and across the Gulf, leverages the years of experience of our household care brands, such as Cif, Domestos, Persil, Omo and Comfort, to provide advice and solutions for the specific cleaning and housekeeping needs of our consumers"	Social_Relationship
"Home Care is a €9.2 billion category with nearly 80% of sales coming from emerging markets, making it well positioned for long-term growth."	Financial
s	Social_Relationship
"The category has delivered strong top line performance consistently, with growth averaging 8.1% per annum over the last four years. Even in the tough operating conditions of 2014, it has had an underlying sales growth of 5.8%, well ahead of the market. The growth has been broad-based, with our household care business continuing its strong performance, as we continued to expand our presence across markets."	Financial
"Pureit, our water purification business, continued to make rapid strides, with an underlying sales growth of 20%. The acquisition of the Qinyuan business adds  to our capabilities in this area, giving us greater scale and presence in China."	Financial
"However, overall category margins were under pressure, due to a combination  of competitive battles and currency devaluation in the emerging markets, which together had a significant impact  on our costs."	Financial
he category’s strategic role is to increase the value it generates for Unilever by continuing to grow ahead of the market while increasing our operating margins over time.	Financial
"We are well positioned for growth as we look to cater to the opportunities that emerge as a result of global trends. Our footprint and strong competitive position in emerging markets are strong tailwinds and we are identifying segments that emerge. One such segment is wash additives, a segment which is already approximately 12% of the fabric cleaning market in some parts of the developed world and one we have entered in 2014 in Braz"	Intellectual
"Opportunities to upgrade consumers to newer benefits and more convenient formats not only drive growth, but also increase our operating margins by improving the mix of products we sell.  A continued focus on delivering our low-cost business model, which unlocks  savings across our entire operations,  will also contribute to margin expansion,  giving us the confidence that we can  deliver on our strategic role of increasing the value we generate for Unilever."	Financial
"n laundry, we are rolling out our concentrated liquid brands in eco-packs which drive growth, increase the benefit  we deliver to our consumers and improve our profitability"	Financial
"while at the same time reducing our environmental impact. Eco-packs use less plastic, meaning up  to 70% less plastic used and a 50-85% reduction in greenhouse gases per consumer use. Simultaneously"	Natural
"reduction in plastic packaging delivers  a significant cost saving, allowing us to pass on lower costs to our consumers  and improve the category profitability. Overall, eco-packs have a significantly lower impact on the environment compared to traditional packaging"	Natural
	
"n September 2015 the UN will agree a  new set of Sustainable Development Goals. In December Paris hosts the next major  UN Climate Change Summit. The close link between human development and climate will focus the world on growth that is more inclusive, sustained and sustainable"	Social_Relationship
"With this in mind, in 2014 Unilever examined where it can bring about improvements  on a larger, societal scale by creating transformational change in key areas relevant to our business. These are:•  the elimination of deforestation;•  championing sustainable agriculture and the development of smallholder farmers; and•  improving health and hygiene through handwashing, safe drinking water  and sanitation"	Social_Relationship
"Later in this section we have highlighted new, related areas of Unilever activity under way in 2014 that are of broad benefit to society, including our work on behalf of women, which will continue to develop in  the next few years."	Social_Relationship
"THE BUSINESS CASE  FOR SUSTAINABILITYSustainability is an integral part of our business model. It meets growing consumer preference for responsible consumption and retailers’ own sustainability targets. It acts as a catalyst for innovation, thus developing new markets, and is an inspiration to Unilever’s current and future employees"	Social_Relationship
"Alleviating social problems, such as the lack of effective sanitation, safe drinking water and related hygiene issues, helps communities while increasing sales of brands like Domestos, Pureit and Lifebuoy"	Social_Relationship
Access to sustainable and plentiful raw materials reduces volatility and mitigates risk. More efficient use of energy and the development of packaging with less plastic	Social_Relationship
"DEFORESTATION – 2014  A DEFINING YEAR Unilever is one of the world’s biggest buyers of palm oil as a raw material for  use in a number of our Foods and Personal Care brands. Palm oil is recognised as  one of the four major commodities driving deforestation, which contributes up to 15% of the world’s greenhouse gas emissions"	Natural
"We have committed to source 100% of  our palm oil sustainably from certified, traceable sources by 2020. We also set ourselves the ambition that, by the end  of 2014, all the palm oil we buy would  be traceable to known sources. On that ambition we still have work to do but  we have achieved a significant milestone  in our European Foods busines"	Natural
"In June 2014 Unilever, along with fellow members of the Consumer Goods Forum, called on heads of state for a binding global climate change deal. In September 2014 we helped facilitate the New York Declaration on Forests at the UN Climate Summit where more than 170 governments, companies and NGOs pledged to cut forest loss by half by 2020, end it by 2030 and restore 350 million hectares of degraded land"	Natural
"Also in the same month, Unilever and  the World Resources Institute announced  a partnership aimed at increasing transparency in agricultural commodity supply chains. This will enable Unilever  and our suppliers to use the Global Forest Watch Commodities platform to monitor forest cover change around commodity supply areas and processing facilities  such as palm oil mills"	Natural
"Unilever’s work in moving from commitment to action in combating deforestation has been recognised. In November, we were ranked joint first for corporate action on tackling deforestation in our sector by CDP, formerly the Carbon Disclosure Project.  The CDP report was produced on behalf  of 240 investors, who together represent US $15 trillion in assets, and analysed the disclosures of 152 companies from around the world. It said: “Companies that regularly respond to CDP’s forests program are  now identifying many more opportunities available to them, including securing their supply chain against the risks associated with deforestation and commodity  sourcing. This in turn is helping to secure shareholder value."	Natural
Unilever is determined to work  with the palm oil industry to drive deforestation out of its supply chain. Knowing the origin of palm oil is vital  to halt deforestation	Natural
	
"The tax Unilever pays is an important part of its wider economic impact and plays a key role in the development of countries where we operate. We are supportive of international tax reform and believe public trust in tax systems for companies is essential. We have published  a set of global tax principles covering issues including transfer pricing, use of tax havens and relationships with tax authorities that represent good corporate practice. They also balance the interests of  our various stakeholders"	Social_Relationship
"SUSTAINABLE AGRICULTURE  AND THE DEVELOPMENT OF SMALLHOLDER FARMERSIn 2014 Unilever enhanced its Unilever Sustainable Living Plan (USLP) by introducing new pillars to its goal of enhancing livelihoods. These were: fairness in the workplace, where we will advance human rights across our operations and extended supply chain; opportunities for women, where we will empower 5 million women by 2020; and inclusive business, where we will have a positive impact on  the lives of 5.5 million people by 2020"	Social_Relationship
his latter commitment includes improving livelihoods of smallholder farmers and  links directly to our USLP goal of reducing  our environmental impact through sustainable sourcing	Social_Relationship
Around half of Unilever’s raw materials come from farms or forests so sustainable agriculture is a strategic priorit	Natural
"Smallholder farmers produce 70% of the world’s food and make up 85% of the world’s farmers. Most grow their crops on less than two hectares and are often cut  off from training so lack knowledge of how  to maximise incomes by improving their agricultural practices. Many of our smallholder farmers are women.Through our own supply chain, our suppliers and our NGO partners, we are providing help and training to 800,000 smallholders to enable them to adopt sustainable practices. This helps them to increase yields, increase profits, invest and become more competitive"	Social_Relationship
"while Unilever benefits from better yields, sustainably produced crops and security of raw material supply. However, assessing the impact of our programmes on farmers’ livelihoods is a complex area and our challenge is to find a practical and  cost-effective means to demonstrate this"	Social_Relationship
"Our Unilever Sustainable Agriculture Code is used by our own suppliers to drive these improvements but it is also a benchmark for other companies and organisations encouraging broader change.In February 2014 we signed a five-year partnership with the International Fund for Agricultural Development (IFAD) to improve the livelihoods of smallholder farmers. Signed by IFAD President Kanayo F Nwanze and our CEO, Paul Polman, the partnership aims to help improve food security, by raising agricultural productivity and  linking farmers to markets."	Social_Relationship
"In January 2014, we signed a partnership with our supplier, Symrise, and overseas development agency GIZ to source vanilla from Madagascar. The programme is set  to benefit 4,000 farmers in 32 villages"	Social_Relationship
"In 2014 we published our Responsible Sourcing Policy (RSP). The RSP embodies our commitment to conduct business with integrity, openness, and respect for universal human rights and core labour principles. The RSP breaks new ground by defining a ‘continuous improvement ladder’ to help our suppliers move from a base level of ‘do no harm’ to ‘good practice’ and ultimately up to ‘best practice’ and as such is intended progressively to replace our Supplier Code in our dealings with key suppliers. The new code has been"	Social_Relationship
"Unilever is one of the world’s biggest tea suppliers with brands such as Lipton, PG tips and Brooke Bond. We are helping to safeguard the world’s tea supply through an R&D programme to cultivate sustainable varieties"	Intellectual
"Our partnership with Nature Source Genetics uses plant breeding to meet global demand while supporting communities that rely on the crop  for income. The aim is to enhance productivity, quality and overall sustainability, and help stem any decline in crop diversity that could  limit its ability to withstand drought, disease and pests"	Social_Relationship
	
"WATER, SANITATION AND HYGIENEIn his first Independence Day address in 2014, Narendra Modi, India’s new Prime Minister, made a commitment that by 2019 every Indian would have access to a toilet. The promise highlights that about 2.5 billion people globally are without access to adequate sanitation, good hygiene and safe drinking water. There are still 46 countries in the world where less than half the population has access to adequate sanitation facilities. 800,000 children die every year from diarrhoea caused by unsafe water, and poor sanitation and hygiene."	Social_Relationship
"hygiene brands, including Domestos, Lifebuoy and Pureit, our water purifier. However, bringing about widespread, sustainable behaviour change is not something we can do alone, so we need to work closely with governments, NGOs, academia and funding partners to increase our reach and impact."	Social_Relationship
"n 2014 we committed to help 25 million people gain improved access to a toilet  by 2020. By helping people who don’t  have a toilet to get one and by promoting  the benefits of using a clean toilet, we will open new markets and drive demand for our products.Lifebuoy has long championed the health benefits of handwashing with soap and  aims to change the hygiene behaviour of  1 billion consumers across Asia, Africa and Latin America"	Social_Relationship
Women are the majority of our consumer base and their purchasing decisions are pivotal to our growth. They are strongly represented in our agricultural supply chains and in the distribution of our brands to market. At the same time we are a large employer and need the best available talent to succeed in our business goals	Social_Relationship
"But women around the world face discrimination and disadvantage, lack access to skills and training, and face obstacles to economic participation. Our approach starts with respect for  the rights of women, such as safety,  and extends to their promotion as well  as helping to develop skills and open opportunities, both in our own operations, where 43% of managers are women, and  in our value chain.To this end we are implementing the UN Women’s Empowerment Principles across our business. These principles reinforce the direct action we are also taking as  a business"	Social_Relationship
"For instance in Sekondi, Ghana, a  three-day workshop by the Unilever Ghana Foundation taught 60 women how to think and act like entrepreneurs, coached them in bookkeeping procedures, and cash and working capital management. This brings to more than 700 the number of women trained in Ghana and supports Unilever’s commitment to empower 5 million  women by 2020"	Social_Relationship
"o date we have trained and recruited  more than 3,400 women from nearly 1,100 villages in Pakistan as part of the Guddi Baji (‘Good Sister’) programme. This initiative helps increase sales as well as generating sustainable incomes for women through the sale of Unilever hygiene and personal care brands and through the provision of beauty services to other local women. In India, recruiting and training more women entrepreneurs (Shakti Ammas)  were central to our rural expansion in  2014, reaching more remote villages"	Social_Relationship
"Our programmes also help young women and men. Our Wall’s team has developed a youth employment programme, known as ‘Feet on the Street’, to help tackle the youth jobless rate in Europe while driving our growth agenda by bringing ice cream to  the streets. Wall’s provides tools and equipment, such as trikes or push carts and freezers, to enable a micro-entrepreneur  to run his or her own mini-business selling  ice cream and also to provide young people with their first job experience. In Portugal, Spain and Italy, 250 seasonal jobs were  also created to enhance livelihoods while boosting ice cream sales. Our ambition is to have 50,000 micro-entrepreneurs by 2020 with a potential contribution to turnover of more than €100 million"	Social_Relationship
"Domestos has led our efforts on sanitation in partnership with UNICEF. Our brand, together with the Unilever Foundation, supports UNICEF’s Community Approaches to Total Sanitation (CATS) programme which aims to eliminate open defecation  by changing people’s behaviour and promoting demand for sanitation. Domestos contributed 5% of its average proceeds from specially marked bottles on sale in certain markets to UNICEF. Domestos sales continue to grow strongly and were  up 7.3% in 2014"	Financial
We believe we can create a brighter future for our children. Project Sunlight is a growing community of people who believe it is possible to build  a world where everyone lives well and lives sustainably.  The campaign continues to engage people in programmes that can help to contribute  to a #brightfuture – almost  180 million ‘acts of sunlight’ were pledged by the end of December 2014	Social_Relationship
	
"To achieve Unilever’s Vision of doubling  the size of its business, reducing its environmental footprint and increasing its positive social impact, we need to ensure  the talent in the business today can realise these ambitions in future"	Social_Relationship
"Some years ago we set three priorities for the development of our employees around the world. They were to:•  build depth of capability and leadership;•  live our values and build a performance culture; and•  build an agile, flexible and diverse organisation."	Human
"These priorities still underpin everything we do. Our people are also the embodiment of the Unilever Sustainable Living Plan (USLP) – without their commitment and belief, the business could not achieve the plan’s three main goals of improving health and well-being, reducing our environmental impact and enhancing livelihoods. More than 75% of employees say they can contribute to the USLP in their roles and help realise our Vision"	Social_Relationship
"BUILDING TALENT AND LEADERS  FOR THE FUTURE Two growth drivers have been implementing a robust talent and leadership programme suitable for a business doubling in size,  and developing the necessary skills for  the business"	Human
"We support these with activities that together develop Unilever’s capability  and leadership, and make it an agile, flexible and diverse organisation with  the right values and culture.Engagement scores among our managers who participated in our Global People Survey (GPS) in 2014 remain very high at 75%, while engagement across our whole employee population has risen by two percentage points to 77% since last measured in 2012"	Human
"success at engaging with future leaders which has been driven in part by our  Future Leaders League. This is a global competition in which universities around the world send a representative team  of undergraduates to our Four Acres campus in Singapore. They are each set  a demanding case study to run one of our brands, which in 2014 was TRESemmé, with a strong sustainability them"	Human
"UNILEVER 2020 Critical to our success are leaders equipped to deliver our Vision and USLP. Our new leadership programme, UL2020, based at the Four Acres site, is designed to meet this need by developing leaders with the insight and imagination to anticipate the challenges and opportunities in the world of 2020"	Human
"Guided and supported by some of  the world’s top thought leaders, UL2020 identifies some of Unilever’s most critical challenges and asks small, diverse leadership teams to create solutions. These projects, called Purpose to Impact Initiatives, are structured programmes that deliver individual and wider business development consistent with our commercial and social aims. Recent programmes have focused on  topics such as the Muslim consumer opportunity, leveraging mobile for  our business, and linking business development and job creation. UL2020  is unlocking groundbreaking ways of working and new leadership skills,  while delivering results that help to  define our future."	Social_Relationship
"Every year, our people nominate ‘Unilever heroes’ for work that brings our Purpose to life. Anila Gopal, Global Social Mission Manager for Lifebuoy, based in India, is a Unilever hero. She  is helping to run the world’s largest handwashing behaviour change programme that demonstrates how using soap could help save children from deadly, but preventable, diseases."	Social_Relationship
	
"PROVIDING FUEL FOR  BUSINESS GROWTHKey to this initiative has been delivering  the Fit To Win programme. Activity has taken place throughout the business to make it leaner, more agile and more efficient with resources aligned behind  the growth priorities"	Intellectual
"We continued the implementation of Project Half for Growth which is how we have been simplifying the organisation  and our work processes. It follows the principle of half the time, half the process, double the speed"	Intellectual
"We identified key internal processes  where time and effort could be reduced.  A significant saving was the time spent on Performance & Development Planning assessments. By reducing and simplifying the number of steps involved, we saved  an estimated 200,000 employee hour"	Intellectual
"Elsewhere, over 2013-14, there has been  a 51% reduction in the number of internal reports prepared for leadership teams, releasing time to focus on more productive activity. We also simplified the GPS which we ask all employees to complete annually, enabling us to cut the time individuals spent completing the survey significantly"	Intellectual
"In 2013 we successfully ran the Winning Together Campaign to drive more inclusive and efficient ways of working among teams in the organisation. Building on that, in 2014 we launched a second campaign called Time Saving Idea to make simplification a habit and encouraged employees to try simple time-saving ideas. As a result more than  10,000 ideas were tried and rated by  our employee"	Human
"During 2013-14 we completed 30 Talent  & Organisation assessments in 69 countries, across four categories and three functions, to identify global themes and risks that need addressing and the capabilities required.Key issues include replenishing the  talent pipeline as we promote people.  We need new talent in the business and  to accelerate their development. We need to improve mid-career attrition and female attrition. Improved maternity programmes have been introduced to address this latter issue.We also invested in building the capabilities of our people across  the business"	Human
"The Marketing Fit To Win programme  put in place the DOIT approach which aims to drive greater interdependence  and improved collaboration within the Marketing function. All our marketeers attended DOIT workshops to understand roles and relationships better. This is key to tackling barriers and achieving faster, brand-led growth"	Intellectual
"the supply chain we have taken a  broad approach to building capabilities  for our employees. This includes a  host of skills development programmes for blue and white collar employees. Training in core skills is mandatory  across 130 roles. Skill assessments are completed every two years and the data  is used to understand and address specific gaps across roles, capabilities and geographies."	Human
We also ran a Manufacturing Leadership Development programme to improve the skills of our factory leaders who fulfil pivotal roles.	Human
