Text	Theme
"Our comprehensive range of banking and related financial services is provided by operating subsidiaries and associates. Services are primarily delivered by domestic banks, typically with local deposit bases"	Unclassified
"The UK and Hong Kong are our home markets, and a further 19 countries form our priority growth markets (see below). These 21 markets accounted for over 90% of our profit before tax in 2014, and are the primary focus of capital deployment. Network markets are markets with strong international relevance which serve to complement our international presence, operating mainly through Commercial Banking and Global Banking and Markets. Our combination of home, priority growth and network markets covers around 85% of all international trade and financial flows."	Intellectual
"The final category, small markets, includes those where our operations are of sufficient scale to operate profitably, or markets where we maintain representative offices. Our legal entities are regulated by their local regulators and on a Group-wide basis we are regulated from the UK by the Prudential Regulation Authority (‘PRA’) for prudential matters (safety and soundness) and by the Financial Conduct Authority (‘FCA’) for conduct (consumer and market protection)."	Unclassified
"nvestment criteria We use six filters to guide our decisions about when and where to invest. The first two – international connectivity and economic development – determine whether the business is strategically relevant. The next three – profitability, efficiency and liquidity – determine whether the financial position of the business is attractive. The sixth filter – the risk of financial crime – governs our activities in high risk jurisdictions, and is applied to protect us by restricting the scope of our business where appropriate."	Financial
"Decisions over where to invest additional resources have three components: –  Strategic: we will only invest in businesses aligned to our strategy, mostly in our home and priority growth markets and in target businesses and clients;  –  Financial: the investment must be value accretive for the Group, and must meet minimum returns, revenue and cost hurdles; and"	Financial
Risk: the investment must be consistent with our risk appetite. We conduct an annual geographic and business portfolio review following the six filter approach to update our market and business priorities	Unclassified
Asia− Hong Kong Europe Middle East andNorth Africa NorthAmerica LatinAmericaPrioritygrowthmarketsNetworkmarketsSmallmarkets − UK− Australia− Mainland China− India            − Indonesia− Malaysia− Singapore− Taiwan− Operations primarily focused on international clients and businesses of Commercial Banking and Global Banking and Markets− Together with home and priority growth markets these cover around 85% of international trade and capital flows− Markets where HSBC has profitable scale and focused operations− Representative Offices	Unclassified
What is thestrategic relevance? Are the currentreturns attractive? What is the financial crime risk?1. Connectivity2. Economic development 3. Profitability4. Efficiency5.  Liquidity 6.  Financial crime risk	Financial
	
"Organisation Our operating model is based on a matrix management structure comprising global businesses, geographical regions and global functions. The matrix is overlaid on a legal entity structure headed by HSBC Holdings plc"	Unclassified
"Holding company HSBC Holdings, the holding company of the Group, is the primary source of equity capital for its subsidiaries and provides non-equity capital to them when necessary."	Unclassified
"Under authority delegated by the Board of HSBC Holdings, the Group Management Board (‘GMB’) is responsible for the management and day-to-day running of the Group, within the risk appetite set by the Board. GMB works to ensure that there are sufficient cash resources to pay dividends to shareholders, interest to bondholders, expenses and taxes."	Unclassified
"SBC Holdings does not provide core funding to any banking subsidiary, nor is it a lender of last resort and does not carry out any banking business in its own right. Subsidiaries operate as separately capitalised entities implementing the Group strategy."	Unclassified
"Global management structure The following table lists our four global businesses, five geographical regions and 11 global functions, and summarises their responsibilities under HSBC’s management structure. For details of our principal subsidiaries see Note 22 on the Financial Statements. A simplified Group structure chart is provided on page 462"	Unclassified
"Establish and manage all policies, processes and delivery platforms relevant to their activities, are fully accountable for their costs globally and are responsible for managing their headcount."	Intellectual
"Responsible for setting globally consistent business strategies and operating models and issuing planning guidance regarding their businesses, and are accountable for their profit and loss performance and for managing their headcoun"	Financial
"Operate under their own boards of directors as separately capitalised entities, implementing Group strategy and delivering Group products and services. They are required to consider risk and maintain a capital buffer consistent with the Group’s risk appetite for their relevant country or region. They manage their own funding and liquidity within parameters set centrally"	Unclassified
"Share responsibility for executing business strategies set by the global businesses. They represent the Group to customers, regulators, employee groups and other stakeholders; allocate capital; manage risk appetite, liquidity and funding by legal entity; and are accountable for profit and loss performance in line with global business plans"	Social_Relationship
	
Structural Reform Banking structural reform and recovery and resolution planning Globally there have been a number of developments relating to banking structural reform and the introduction of recovery and resolution regimes.	Unclassified
"As recovery and resolution planning has developed, some regulators and national authorities have also required changes to the corporate structures of banks. These include requiring the local incorporation of banks or ring-fencing of certain businesses. In the UK, ring-fencing legislation has been enacted requiring the separation of retail and small and medium-sized enterprise (‘SME’) deposits from trading activity (see below). Similar requirements have been introduced or are in the process of being introduced in other jurisdictions"	Unclassified
"Policy background to recovery and resolution Following the financial crisis, G20 leaders requested that the Financial Stability Board (‘FSB’) establish more effective arrangements for the recovery and resolution of 28 (now 30) designated Global Systemically Important Banks (‘G-SIBs’), resulting in a series of policy recommendations in relation to recovery and resolution planning, cross-border co-operation agreements and measures to mitigate obstacles to resolution.  In December 2013, the PRA set out rules for the recovery and resolution of UK banks and international banks operating in the UK. These rules were modified as part of the implementation of the EU Bank Recovery and Resolution Directive from January 2015."	Unclassified
"HSBC resolution strategy and corporate structure changes We have been working with the Bank of England, the PRA and our other primary regulators to develop and agree a resolution strategy for HSBC. It is our view that a resolution strategy whereby the Group breaks up at a subsidiary bank level at the point of resolution (referred to as a Multiple Point of Entry strategy) rather than being kept together as a Group at the point of resolution (referred to as a Single Point of Entry strategy) is the optimal approach as i"	Unclassified
"In common with all G-SIBs, we are working with our regulators to understand inter-dependencies between different businesses and subsidiary banking entities in the Group in order to enhance resolvability"	Social_Relationship
"We have initiated plans to mitigate or remove critical inter-dependencies to further facilitate the resolution of the Group. In particular, in order to remove operational dependencies (where one subsidiary bank provides critical services to another), we have determined to transfer such critical services from the subsidiary banks to a separately incorporated group of service companies (‘ServCo group’). The ServCo group will be separately capitalised and funded to ensure continuity of services in resolution. A significant portion of the ServCo group already exists and therefore this initiative involves transferring the remaining critical services still held by subsidiary banks into the ServCo group. The services will then be provided to the subsidiary banks by the ServCo group"	Intellectual
.	Social_Relationship
"UK ring-fencing  In December 2013, the UK’s Financial Services (Banking Reform) Act 2013 (‘Banking Reform Act’) received Royal Assent. It implements most of the recommendations of the Independent Commission on Banking (‘ICB’),  which inter alia require large banking groups to ‘ring-fence’ UK retail banking activity in a separately incorporated banking subsidiary (a ‘ring-fenced bank’) that is prohibited from engaging in significant trading activity. For these purposes, the UK excludes the Crown Dependencies. Ring-fencing is to be completed by 1 January 2019"	Unclassified
"n July 2014, secondary legislation was finalised. This included provisions further detailing the applicable individual customers to be transferred to the ring-fenced bank by reference to gross worth and enterprises to be transferred based on turnover, assets and number of employees. In addition, the secondary legislation places restrictions on the activities and geographical scope of ring-fenced banks. In October 2014, the PRA published a consultation paper on ring-fencing rules in"	Unclassified
"relation to legal structure, governance, and continuity of services and facilities. The PRA intends to undertake further consultations and finalise ring-fencing rules in due course. The PRA also published a discussion paper concerning operational continuity in resolution"	Unclassified
"As required by the PRA’s consultation paper, a provisional ring-fencing project plan was presented to the UK regulators in November 2014. This plan provided for ring-fencing of the activities prescribed in the legislation, broadly the retail and SME services that are currently part of HSBC Bank plc (‘HSBC Bank’), in a separate subsidiary.  In addition, the plan reflected the operational continuity expectations of each of the PRA’s consultation and discussion papers by providing for the proposed enhancement of the ServCo group. The plan remains subject to further planning and approvals internally and is ultimately subject to the approval of the PRA, FCA and other applicable regulators."	Unclassified
"European banking structural reform  In January 2014, the European Commission published legislative proposals on the structural reform of the European banking sector which would prohibit proprietary trading in financial instruments and commodities, and enable supervisors, at their discretion, to require certain trading activities to be undertaken in a separate subsidiary from deposit taking activities. The ring-fenced deposit taking entity would be subject to separation from the trading entity including requirements for separate capital and management structures, issuance of own debt and arms-length transactions between entities. The draft proposals contain a provision which would permit derogation by member states that have implemented their own structural reform legislation, subject to meeting certain conditions. This derogation may benefit the UK in view of the Banking Reform Act. The proposals are currently subject to discussion in the European Parliament and the Council. The implementation date for any separation under the final rules would depend upon the date on which the final legislation (if any) is agreed"	Unclassified
	
Governance The Board is committed to establishing and maintaining the highest standards of corporate governance wherever we operate. Good corporate governance is critical to HSBC’s long-term success and sustainability	Social_Relationship
"corporate governance framework is vital to the sustainable success of HSBC. Strengthening our corporate governance framework to support the successful implementation of our Global Standards programme is a continuing focus for the Board. Role of the Board and Committees The strategy and risk appetite for HSBC is set by the Board, which delegates the day-to-day"	Social_Relationship
a	Social_Relationship
"Management Meetings of the GMB are held in addition to regular GMB meetings. The key roles of the non-executive committees established by the Board are described in the chart below. The terms of reference of the principal non-executive Board committees are available at www.hsbc.com/boardcommittees. For further details on Group corporate governance, see page 263."	Unclassified
Executive management committee which isresponsible for management and day-to-day running of HSBC under the direct authority of the Board	Human
"on-executive responsibility for oversight of (i) controls and procedures to identify areas where HSBC and the financial system more broadly may become exposed to financial crime or system abuse, and(ii) HSBC policies and procedures sufficient to ensure the continuing obligations to regulatoryand law enforcement agencies are me"	Social_Relationship
Acts on behalf of the Board between scheduled Board meetings to facilitate ad hoc unforeseen business requiring urgent Board approva	Unclassified
"Non-executive responsibility for oversight of, and advice to the Board on, HSBC policies, procedures and standards to ensure that the Group conducts business responsibly and consistently adheres to HSBC Values"	Social_Relationship
"Non-executive responsibility for leading the process for Board appointments and foridentifying and nominating,for approval by the Board, candidates for appointment to the Board."	Human
"Non-executive responsibilityfor oversight of, and advice to the Board on, high levelrisk-related matters andrisk governance"	Unclassified
"Non-executive responsibilityfor setting the overarching principles, parameters and governance framework of the Group’s remuneration policy and the remuneration of senior executives"	Unclassified
on-executive responsibility for the oversight of HSBC’s philanthropic and community investment activities in support of the Group’s corporate sustainability objectiv	Social_Relationship
"rovide strategic direction and oversight of enterprise-wide management of all risks through a strong risk governance framework, with particular focus on defining risk appetite and monitoring the risk profile, including assessments of current and emerging risks.Recommend and/or approve key risk limits, policies and methodologies for the management of risks. Develop and implement Global Standards reflecting best practices for adoption across the Group."	Unclassified
	
"Global businesses Our four global businesses are Retail Banking and Wealth Management (‘RBWM’), Commercial Banking (‘CMB’), Global Banking and Markets (‘GB&M’) and Global Private Banking (‘GPB’). They are responsible for  developing, implementing and managing their business propositions consistently across the Group, focusing on profitability and efficiency. They set their strategies within the parameters of the Group strategy in liaison with the geographical regions; are responsible for issuing planning guidance  regarding their businesses; are accountable for their profit and loss performance; and manage their headcount"	Financial
"Products and services RBWM takes deposits and provides transactional banking services to enable customers to manage their day-to-day finances and save for the future. We offer credit facilities to assist them in their short or longer-term borrowing requirements and we provide financial advisory, broking, insurance and investment services to help them to manage and protect their financial futures"	Unclassified
"We develop products designed to meet the needs of specific customer segments, which may include a range of different services and delivery channels. RBWM offers four main types of service: –  HSBC Premier: we provide a dedicated relationship manager to our mass affluent customers and their immediate families, offering specialist and tailored advice. Customers can access emergency travel assistance, priority telephone banking and an online ‘global view’ of their Premier accounts around the world"	Intellectual
"HSBC Advance: we offer our emerging affluent customers control over their day-to-day finances and access to a range of preferential products, rates and terms. HSBC Advance is also the start of a relationship where we give customers support and guidance to help them to realise their ambitions"	Social_Relationship
"Wealth Solutions & Financial Planning: a financial planning process designed around individual customer needs to help our clients to protect, grow and manage their wealth. We offer investment and wealth insurance products manufactured by Global Asset Management, Markets and HSBC Insurance and by selected third-party providers"	Financial
"Personal Banking: we provide globally standardised but locally delivered, reliable, easy to understand, good-value banking products and services using global product platforms and globally set service standards"	Financial
"RBWM delivers services through four principal channels: branches, self-service terminals, telephone service centres and digital (internet and mobile)"	Intellectual
"Customers RBWM serves nearly 50 million customers. We are committed to building lifelong relationships with our customers as they move from one stage of their lives to the next, offering tailored products and services"	Social_Relationship
"appropriate to their diverse goals, aspirations and ambitions. We recognise that some of our customers face financial challenges and, in these cases, we aim to be tolerant, fair and understanding and to support them during difficult times"	Social_Relationship
"We put the customer at the heart of everything we do. We constantly carry out research and invest resources to make sure that customers can access our services conveniently, securely and reliably. We have conducted work to ensure that we sell products that meet their needs and at a price that represents a fair exchange of value between customers and shareholders, and have introduced new incentive programmes that have no formulaic links to sales volumes but are focused on assessing how well we are meeting our customers’ needs"	Social_Relationship
We measure customer satisfaction through an independent market research survey of retail banking customers in selected countries and calculate a Customer Recommendation Index to measure performance. This is benchmarked against average scores of a peer group of banks in each market and we set targets for our business relative to our competitor set of banks. We expect continuous improvements across markets in which we operate. We aim	Social_Relationship
Deposits− Account services − Deposits− Payments and cashmanagement − Deposits− Payments and cashmanagement− Balance sheet management − Deposits− Account services	Financial
Credit and lending − Credit and lending− International trade andreceivables finance − Credit and lending− Asset and trade finance − Credit and lending	Financial
Asset management− Wealth solutions andfinancial planning− Broking6− Insurance (distribution;life manufacturing) − Commercial insuranceand investments − Corporate finance7− Markets8− Securities services − Investment management9− Financial advisory10− Broking6− Corporate finance (via GB&M)7− Alternative investments11– Trusts and estate planning	Financial
	
"Commercial Banking Products and services CMB provides a broad range of banking and financial services to enable customers to manage and grow their businesses domestically and internationally. We aim to be recognised as the leading international trade and business bank by connecting customers to markets and by enhancing collaboration within the Group, both geographically and between global businesses. A global operating model increases transparency, enables consistency, improves efficiency and ensures the right outcomes for our customers"	Social_Relationship
"Credit and Lending: we offer a broad range of domestic and cross-border financing, including overdrafts, corporate cards, term loans and syndicated, leveraged, acquisition and project finance. Asset finance is also offered in selected countries"	Unclassified
"Global Trade and Receivables Finance: we support customers’ access to the world’s trade flows and provide unrivalled experience in addressing today’s most complex trade challenges. Our comprehensive suite of products and services, letters of credit, collections, guarantees, receivables finance, supply chain solutions, commodity and structured finance and risk distribution, can be combined into global solutions that make it easier for businesses to manage risk, process transactions and fund activities throughout the trade cycle"	Unclassified
"Payments and Cash Management: we are strategically located where most of the world’s payments and capital flows originate. We provide local, regional and global transaction banking services including payments, collections, account services, e-commerce and liquidity management via e-enabled platforms to address the needs of our customers. –  Insurance and Investments: we offer business and financial protection, trade insurance, employee benefits, corporate wealth management and a variety of other commercial risk insurance products in selected countries. –  Collaboration: our CMB franchise represents a key client base for products and services provided by GB&M, RBWM and GPB, including foreign exchange, interest rate, capital markets and advisory services, payroll and personal accounts services and wealth management and wealth transition services"	Unclassified
"HSBC is leading the development of the renminbi as a trade currency, with renminbi capabilities in more than 50 markets. Our range of products, services and delivery channels is tailored to meet the needs of specific customer segments"	Social_Relationship
"Customers We have organised ourselves around our customers’ needs and their degree of complexity by developing three distinct segments within CMB: Business Banking, Mid-Market and Large Corporates"	Social_Relationship
"Business Banking now has two distinct needs-based servicing models: relationship managers focused on customers with more complex needs; and portfolio management for customers requiring simpler, more routine products and services. –  We have brought increased focus to our Mid-Market customers and are re-configuring our organisation and resources across our home and priority growth markets to provide enhanced relationship management. –  For our Large Corporate customers, who typically have complex and multi-country needs, we provide globally managed senior coverage teams, who are also able to coordinate with other global businesses"	Social_Relationship
"To ensure that our customers remain at the heart of our business, we continue to place the utmost value on customer feedback and customer engagement. We are now in the 6th year of our Client Engagement Programme, a global survey of 15 markets designed to deepen our understanding of our customers and reinforce our relationship with them. This initiative, combined with other insight programmes, helps us to identify customers’ critical business issues so that we can tailor solutions and services offered to better meet their needs. Building long-term relationships with reputable customers is core to our growth strategy and organisational values"	Social_Relationship
Global Banking and Markets Products and services GB&M provides wholesale capital markets and transaction banking services organised across eight client-facing businesses.	Unclassified
"Sales and trading services in the secondary market are provided in Markets, which includes four businesses organised by asset class: –  Credit and Rates sell, trade and distribute fixed income securities to clients including corporates, financial institutions, sovereigns, agencies and public sector issuers. They assist clients in managing risk via interest rate and credit derivatives, and facilitate client financing via repurchase (‘repo’) agreements."	Unclassified
"Foreign Exchange provides spot and derivative products to meet the investment demands of institutional investors, the hedging needs of small and medium-sized enterprises (‘SME’s), middle-market enterprises (‘MME’s) and large corporates in GB&M and CMB, and the needs of RBWM and GPB customers in our branches. Foreign Exchange trades on behalf of clients in over 90 currencies. –  Equities provides sales and trading services for clients, including direct market access and financing and hedging solutions."	Unclassified
"n addition to the above, Balance Sheet Management is responsible for the management of liquidity and funding for the Group. It also manages structural interest rate positions within the Markets limit structur"	Financial
	
"Customers GB&M provides tailored financial solutions to major governmental, corporate and institutional clients worldwide. Managed as a global business with regional oversight, GB&M operates a long-term relationship management approach to build a full understanding of clients’ financial requirements and strategic goals"	Social_Relationship
"Client coverage is centralised in Banking, which contains relationship managers organised by sector, region and country who work to understand client needs and provide holistic solutions by bringing together our broad array of product capabilities and utilising our extensive global network"	Intellectual
"Our goal is to be a ‘Top 5’ bank to our priority clients. We strive to achieve this goal by assembling client coverage teams across our geographical network who work alongside product specialists in developing individually tailored solutions to meet client needs. Our client coverage and product teams are supported by a unique customer relationship management platform and comprehensive client planning process. Our teams utilise these platforms to better serve global client relationships, which facilitates our ability to connect clients to international growth opportunitie"	Intellectual
"Global Private Banking Products and services Drawing on the strength of HSBC and the most suitable products from the marketplace, we work with our clients to provide solutions to grow, manage and preserve wealth for today and for the future. Our products and services include Private Banking, Investment Management and Private Wealth Solution"	Intellectual
"GPB products and services include: –  Private Banking services comprise multicurrency and fiduciary deposits, account services, and credit and specialist lending. GPB also accesses HSBC’s universal banking capabilities to offer products and services such as credit cards, internet banking and corporate and investment banking solutions. –  Investment Management comprises advisory and discretionary investment services and brokerage across asset classes. This includes a complete range of investment vehicles, portfolio management, securities services and alternatives. –  Private Wealth Solutions comprise trusts and estate planning, designed to protect wealth and preserve it for future generations."	Unclassified
ustomers GPB serves the needs of high net worth and ultra-high net worth individuals and their families in our home and priority growth markets	Unclassified
"Within these broad segments, GPB has teams dedicated to serving HSBC’s global priority clients, which include our most significant Group relationships, and other clients who benefit from our private banking proposition and services offered by CMB and GB&M. Our aim is to build and grow connectivity with these customers Group-wide, establishing strong relationships across all global businesses to meet clients’ needs. We aim to build on HSBC’s commercial banking heritage to be the leading private bank for high net worth business owners"	Social_Relationship
"Relationship managers are the dedicated points of contact for our clients, tailoring services to meet their individual needs. They develop a thorough understanding of their clients – including their family, business, lifestyle and ambitions – and introduce them to specialists equipped to help build the best financial strategy. Specialists include"	Social_Relationship
"investment advisers, who discuss investment ideas in line with a client’s investment and risk profile;  –  credit advisers, who provide expertise in complex liquidity and lending requirements; and –  wealth planners, who have the knowledge and expertise to manage wealth now and for future generations"	Human
"The use of digital platforms continues to grow in line with strong demand from self-directed clients. These platforms enable clients to access account information, investment research and online transactional capabilities directly. We continue to invest in digital systems to better meet clients’ evolving expectations and need"	Intellectual
Employees Successfully enhancing a values-led high performance culture in HSBC is critical to implementing Global Standards sustainably. We continue to focus on embedding HSBC Values in every decision and interaction between colleagues and with customers	Social_Relationship
"We aim to attract, retain and motivate the very best people, and our remuneration policy supports this endeavour. –  We actively manage succession planning by defining the capabilities we need and complement this by identifying talented individuals and ensuring they are provided with appropriate career and development opportunities to fulfil their potential in HSB"	Human
"We provide training and development opportunities to enable employees to acquire the technical and leadership skills needed to enhance their careers. –  We are committed to a diverse and inclusive culture reflective of our customer base. –  We encourage employees to engage in the local communities in which they work.  At the end of 2014 we had a total workforce of 266,000 full-time and part-time employees compared with 263,000 at the end of 2013 and 270,000 at the end of 2012. Our main centres of employment were as follows (approximate numbers):"	Human
	
"Profile of leadership At the date of this Report, the Executive Management of HSBC consists of four Executive Directors, 11 Group Managing Directors and 60 Group General Managers. Of these, 13 (17%) are female. This leadership team is based in 17 different countries and comprises 13 different nationalities. 71% have served with HSBC for more than 10 years and the total average tenure is 20 years. HSBC has 13 non-executive Directors"	Unclassified
"Employment proposition HSBC Values In 2014, education on HSBC Values continued for all levels of employees through induction and other training programmes that covered relevant technical, management and leadership skills. We require a high behavioural standard from all our employees, and our focus on values and courageous integrity continues to be instilled at every level in the Group. For example, our employee induction programme has been refreshed to further reinforce courageous integrity and meeting the needs of our customers. Also, an assessment of adherence to our values and supporting behaviours has been formalised as part of our performance appraisal process for all employees. In 2014, some 145,000 employees received values training in addition to 135,000 employees in 2013. A further 100,000 employees are expected to receive this training in 2015. A number of employees left the Group for breaching our values"	Human
"Employee development The development of employees is essential if our businesses and operations are to strengthen and prosper. We take a systematic approach to identifying, developing and deploying talented employees to ensure we have a robust supply of high calibre individuals with the values, skills and experience for current and future senior management positions."	Human
We keep our approach to training current and under constant review in order to improve the quality of our curricula and ensure employees are equipped with the technical and leadership skills to operate in a global organisation. We are standardising our training to help employees provide a consistently high quality experience for customers in all our markets and support the mitigation of current and emerging risks and the Global Standards programm	Human
"Employee engagement Strong employee engagement leads to positive commercial outcomes and underpins improved business performance, increased customer satisfaction, higher productivity, talent retention and reduced absenteeism"	Human
"We assess our employees’ engagement through our Global People Surveys, which were held annually from 2007 to 2011 and biennially thereafter. The latest Survey, in 2013, focused on supporting a values-led high performance culture by assessing if our employees were engaged in the Group’s purpose and felt able to deliver on our ambition to become the world’s leading international bank."	Human
"Our employees’ engagement continues to be positive when compared with the financial services industry and sector best-in-class benchmark. The overall engagement score in 2013 was 68%, which was four percentage points ahead of the financial services industry norm and eight points behind the best-in-class benchmark. Strong scores were registered in risk awareness (81% and nine points above best-in-class benchmark), leadership capability (67%) and living the HSBC Values (77%). Employee development significantly improved from six points below best-in-class in 2011 to three points above in 2013. Aspects that required attention included pride and advocacy, which were 12 and 13 points, respectively, below best in class norms and had fallen from 2011 levels. The next Global People Survey will be conducted in 2015"	Human
"HSBC also conducts a regular survey, Snapshot, which is sent to one quarter of our employees every three months. Insights from Snapshot provide a timely indication of employee sentiment towards the organisation, including signifiers of engagement. As at the end of September 2014, the favourable responses to selected questions were: support for HSBC’s strategy, 81%; intend to still be working at HSBC in three years’ time, 74%; pride in working for HSBC, 79%; and willingness to recommend HSBC to other senior professionals as a great place to further their career, 68%. Aspects for further attention include helping employees see the positive effects of HSBC’s strategic priorities, 62%."	Human
"Succession planning  Our talent strategy aims to ensure that high-quality candidates are available to fill key positions and meet business needs across all areas of the Group. We directly align succession planning with talent management, individual development and career planning. The succession plan defines the number, distribution, types of roles and capabilities needed by HSBC, and talented individuals are then aligned to these roles. This approach in turn defines the individual’s career path and development plan. In 2014, we assessed 104 senior employees with the potential to become leaders and determined their career development needs. Potential successors must demonstrate an understanding of our Global Standards and exemplify HSBC Values"	Human
"Our talent strategy supports our aspirations in emerging markets, where in 2014 the representation of those defined as talent was 34%. We closely monitor local nationals identified as short-term and medium-term successors to key leadership roles so as to improve the proportion of local nationals in senior management over the medium term"	Human
"Diversity and inclusion HSBC is committed to a diverse and inclusive culture where employees can be confident their views are encouraged, their concerns are attended to, they work in an environment where bias, discrimination and harassment on any matter (including gender, age, ethnicity, religion, sexuality and disability) are not tolerated, and advancement is based on merit. Our diversity helps us support our increasingly diverse customer base and acquire, develop and retain a secure supply of skilled and committed employees."	Human
"Oversight of our diversity and inclusion agenda resides with senior executives on the Group Diversity Committee, complemented by a number of subsidiary People/Diversity Committees. We have over 55 employee network groups representing gender, ethnicity, age, sexuality, disability, religion, culture, working parents, health and community volunteering. These groups are instrumental in driving an inclusive culture and maintaining effective dialogue between management and employees."	Human
	
"Gender balance An area of continued focus is gender representation, particularly at senior levels of our organisation. We are addressing bias in hiring, promotions and talent identification, expanding mentoring and sponsorship, introducing better support for returning parents and increasing flexible working opportunities. The gender balance for HSBC Directors and employees at 31 December 2014 was as follows:"	Human
"Gender balance      Headcount     Male    Female    Total Executive Directors    4    –    4 Non-executive Directors    6    6    12 Directors    10    6    16 Senior employees    6,719    2,076    8,795 Other employees    120,496    136,966    257,462 Total    127,225    139,048    266,273       %     Male    Female    Total Executive Directors    100    –    100 Non-executive Directors    50.0    50.0    100 Directors    62.5    37.5    100 Senior employees    76.4    23.6    100 Other employees    46.8    53.2    100 Total"	Human
"Overall, Group-wide female representation was 52.2% at 31 December 2014, largely unchanged on 2013. Female representation at senior levels rose from 22.7% in 2013 to 23.6% in 2014, and our target is to improve this to 25% by 2015. The proportion of females in our talent pipeline improved from 32.2% in 2013 to 34.0% in December 2014 and female representation on the GMB was 20% (three out of fifteen) in December 2014. The average age of our employees was 36.2 years and average tenure was 8.5 years."	Human
"Unconscious bias It is recognised that social behaviour may be driven by stereotypes that operate automatically and therefore unconsciously. These stereotypes can lead to a less inclusive environment. We are addressing this by incorporating inclusive behaviours in our processes and continue to deliver ‘unconscious bias’ training to 8,700 managers and 18,500 employees in 2014 (8,300 managers and 50,000 employees in 2013)."	Human
"n 2015, our diversity and inclusion priorities will continue to address unconscious bias through targeted education, encourage the career development of diverse talent with a continued emphasis on gender and local nationals and extend inclusion to cover wider aspects of diversity, for example, sexual orientation, ethnicity and disability. We continue to enhance a bias-free approach to performance management and improve internal and external candidate lists, connecting and utilising our Employee Resource Network Groups globally and maintaining a consistent global framework of governance and sponsorship to drive a diverse and inclusive culture throughout the Group."	Human
"Health, welfare and safety We regard the physical and psychological health, welfare and safety of our people as being of the utmost importance. We recently introduced a global occupational health framework which requires the proactive management of employee welfare and encourages the sharing of best practice across the Group. Between August 2012 and the end of 2014, 96% of assigned HSBC employees carried out our bi-annual online health and safety trainin"	Human
"We run a number of employee assistance programmes tailored to local requirements. Skilled professional counsellors are available on free phone lines 24 hours a day and seven days a week to help employees manage personal or work-related problems that create stress and affect their work. Free face-to-face counselling is also provided, as is support for partners and dependents. Programmes are offered in the UK, Hong Kong, North America and India"	Human
"Whistleblowing HSBC operates a global Compliance disclosure line (telephone and email) which is available to allow employees to make disclosures when the normal channels for airing grievances or concerns are unavailable or inappropriate. The Compliance disclosure line is available to capture employee concerns on a number of matters, including breaches of law or regulation, allegations of bribery and corruption, failure to comply with Group policies, suspicions of money laundering, breaches of internal controls and fraud or deliberate error in the financial records of any Group company. Global Regulatory Compliance is responsible for the operation of the Compliance disclosure line and the handling of disclosure cases. Cases are reviewed and referred for appropriate investigation. Whistleblowing cases may also be raised directly with senior executives, line managers, Human Resources and Security and Fraud"	Social_Relationship
"Additional local whistleblowing lines are in place in several countries, operated by Security and Fraud, Human Resources and Regulatory Compliance. Disclosures made on the local whistleblowing lines are escalated to Global Regulatory Compliance or Financial Crime Compliance. Global Regulatory Compliance also monitors an external email address for complaints regarding accounting and internal financial controls or auditing matters (accountingdisclosures@hsbc.com highlighted under Investor Relations and Governance on www.hsbc.com). Cases received are escalated to the Group Chief Accounting Officer, Group Finance Director or Group Chief Executive as appropriate"	Social_Relationship
"HSBC’s policies and procedures for capturing and responding to whistleblowing disclosures relating to accounting or auditing matters are overseen by the Group Audit Committee. Those relating to other whistleblowing disclosures are overseen by the Conduct & Values Committee. Disclosures and actions taken are reported on a periodic basis to the Conduct & Values Committee, Group Audit Committee and the Financial System Vulnerabilities Committee in respect of matters relating to financial crime compliance."	Unclassified
	
"Risk overview All our activities involve, to varying degrees, the measurement, evaluation, acceptance and management of risk or combinations of risks. As a provider of banking and financial services, we actively manage risk as a core part of our day-to-day activities. We employ a risk management framework at all levels of the organisation, underpinned by a strong risk culture and reinforced by HSBC Values and our Global Standards. It ensures that our risk profile remains conservative and aligned to our risk appetite, which describes the type and quantum of risk we are willing to accept in achieving our strategic objectives"	Unclassified
Risk and our strategic priorities  The Group’s three strategic priorities are reflected in our management of risk. Grow the business and dividends –	Unclassified
we ensure risk is maintained at an acceptable and appropriate level while creating value and generating profits.	Financial
"Implement Global Standards – we are transforming how we detect, deter and protect against financial crime through the deployment of Global Standards, which govern how we do business and with whom"	Social_Relationship
"Streamline processes and procedures – our disposal programme has made HSBC easier to manage and control. By focusing on streamlining our processes and procedures, we are making HSBC less complex and"	Intellectual
"Risk in 2014 Concerns remained during 2014 over the sustainability of economic growth in both developed and emerging markets, while geopolitical tensions rose or remained high in many parts of the world. We continued to sustain a conservative risk profile based on our core philosophy of maintaining balance sheet, liquidity and capital strength by reducing exposure to the most likely areas of stress:"	Unclassified
"we managed selectively our exposures to sovereign debt and bank counterparties to ensure that the overall quality of the portfolio remained strong;  –  we regularly assessed higher risk countries and sectors and adjusted our risk appetite, limits and exposures accordingly; –  we use stress testing, both internal and regulatory programmes, to assess vulnerabilities and proactively adjust our portfolios, where required; –  we continued to reposition and exit certain portfolios through our six filters process (see page 12) and our focus on certain products or customer segments;  –  we made our client selection filters more robust in managing the risk of financial crime; an"	Unclassified
"The diversification of our lending portfolio across global businesses and geographical regions, together with our broad range of products, ensured that we were not overly dependent on a limited number of countries or markets to generate income and growth. We monitored a range of key risk metrics in 2014 as part of our risk appetite process, supported by a limit and control framework"	Intellectual
