Text	Theme
"retail develOPMentWe have a 372,000 sq ft retail development programme which is primarily focused  on upgrading and extending our existing  assets and increasing our food and leisure  offer, to improve the overall environment,  which will deliver good near-term returns.PerfOrMance Overviewour retail portfolio has consistently outperformed iPD all retail over the last one, three and five years with each major sub sector outperforming its benchmark over the same period. this underlines the quality and resilience of our portfolio and our ability to evolve our retail offer in a rapidly changing marketplace"	Unclassified
HigH-quality OccuPiers  generating HigH-quality casH  flOws – cOntracted rent£397mOccuPancy rate 98.5%	Financial
	
"our office and residential businesses focused on london, reflect the capital’s position as a leading global city, one of the world’s largest centres for financial and business services,  and increasingly where people are choosing  to work, live and visit. We own, manage and develop modern, high-quality and well-located office accommodation, supported by outstanding customer service, which meets the needs of a broad range of organisations. our portfolio comprises an attractive mix of high-quality buildings in well-managed environments and a significant pipeline of development projects. increasingly, our office properties and campuses include retail and residential elements"	Intellectual
"residential plays an important role in our office developments in the West end and is also a profitable business in its own right. We focus  on high-end properties in london and our approach is to recycle capital quickly, as we develop and look to sell the majority of the  units before schemes complete. in offices, our asset management activities  are focusing on: leveraging our strong occupier relationships; attracting new occupiers;  actively managing our lease expiries; and improving the working environment"	Unclassified
"Office strategyour aim is to create offices in london which have enduring appeal to occupiers, by virtue  of their location, design, overall costs to  occupy, environment and the way in which  we manage and maintain them. in order  to achieve this we focus on:understanding our occupiers’ needs our understanding of occupier needs  is the key to the quality and sustainability  of our buildings, ensuring that they are  both well-let and stand the test of time"	Social_Relationship
"ensure our estates appeal to a broad  range of occupiersWe support our occupiers to attract and  retain talent by offering places with strong transport links, excellent public spaces and  an attractive working environment enhanced  by restaurants, shops and leisure facilities"	Manufactured
"Office and residential develOPMentin 2010 we took the decision to commit to a significant london development programme totalling 2.3 million sq ft of office and residential space. one million sq ft of this has now completed with the remainder to complete  over the next 12 months. We remain positive  on the outlook for development returns over the coming year, we have successfully replenished our pipeline and we have committed to a number of new projects, totalling a further 485,000 sq ft, including clarges, the Hempel and aldgate Place"	Unclassified
"PerfOrMance Overviewour london office portfolio has delivered strong total returns of 14.9% per annum  over the last five years and consistently outperformed iPD all offices, reflecting our focus on london and the quality of our buildings.britisH land Office tOtal PrOPerty return versus iPd"	Financial
	
"envirOnMental excellenceefficient, modern buildings are more cost effective to run and less at risk from emerging issues, such as new climate change legislation, rising energy costs, changing occupier demands and potential reputational damage. sustainable buildings are also better protected and future proofed against physical risks caused by increased flooding and rising temperatures. there are growing indications to support our view that sustainability, particularly energy efficiency, help protect and grow capital value over the medium to long-term"	Natural
"occupiers and people who work, shop and  live in our buildings increasingly prefer  energy efficient, low-carbon buildings. our stakeholders expect us to lead on energy efficiency to reduce costs and future proof  our buildings"	Natural
reducing our carbon footprint is an important part of our effort to manage buildings efficiently and develop sustainable buildings. We actively manage greenhouse gas emissions across  our business. We have participated in the carbon Disclosure Project for eight years.  We are joint top of the ftse 350 carbon	Natural
"he UK government aims to reduce emissions by 80% by 2050 and is introducing legislation  to drive reductions in the built environment which is responsible for around half the UK’s carbon emissions. We aim to reduce our  like-for-like emissions (scope 1 and 2) by  40% by 2015 compared to 2009. to date we  have achieved a 36% reduction. in support  of this reduction, we have a number of other targets including improvements in waste management and water efficiency."	Natural
"We have reported on all emission sources required under the companies act 2006 (strategic report and Directors’ reports) regulations 2013. these sources fall within our consolidated financial statement and relate to head office activities and controlled emissions from our managed portfolio. We do not have responsibility for any emissions that are  not included in our consolidated statement.  We have used the gHg Protocol corporate accounting and reporting standard  (revised edition), data gathered to fulfil"	Natural
"absOlute scOPe 1 and 2 eMissiOns (tonnes co2e)year ended 31 March  2014   2013   2009combustion of fuel Managed portfolio gas use and fuel use in British land owned vehicles  5,406  5,722  5,015Operation of facilities Managed portfolio refrigerant loss from air conditioning  1,677  1,076  653Purchase of electricity, heat, steam and cooling for our own use Managed portfolio electricity use"	Natural
scOPe 1 and 2 eMissiOns intensity (tonnes co2e	Natural
"our requirements under the crc energy efficiency scheme, and emission factors  from the UK government’s gHg conversion factors for company reporting 2013."	Natural
"for full details of the methodology used to calculate these emissions and for Pwc’s independent assurance, please see our corporate responsibility full Data report  2014 www.britishland.com/crdata."	Natural
	
"cOMMunity suPPOrtas well as listening to the requirements of  our occupiers, we work with local communities to understand their needs and help address local issues, for instance by supporting local employment, training and apprenticeships. We know that local people prefer places created with their collaboration – the right mix of retail, restaurants and leisure, new jobs, much-needed community facilities, better public spaces, safer walking routes and amenities  such as accessible toilets and baby changing facilities"	Social_Relationship
"Places which are integrated well into the surrounding area become part of the local community. it adds richness, life, a sense of community and diversity to our places, which makes them more attractive for occupiers.  We are making good progress on our community charter which we launched in 2011. this sets out ten commitments to the people who live near our major properties and developments. these commitments cover  our approach to community engagement,  and to local issues such as training, employment and education"	Social_Relationship
"our strong reputation for community support makes us more likely to become the partner of choice for local authorities and others. it means our planning proposals are more likely to be in tune with what local communities want, helping us achieve better quality planning permissions, more quickly."	Intellectual
"regent’s Placesince 2007, we have invested over £50 million  of cash and in-kind contributions to local infrastructure and initiatives through our community programme. as a key member  in the West euston Partnership we were able to better understand the issues the local community faced and work to address them. the statistics available for the period from 2004 to 2010 show that the area around regent’s Place has benefited from a substantial reduction in levels of deprivation – in the top 1% of all london areas. improvements in the local community have gone hand-in-hand with commercial growth, with property values increasing twice as much as the rest of the West end office market since 2009."	Social_Relationship
our experience at regent’s Place has  shaped our vision of what good community engagement across our entire portfolio  can and will look like	Social_Relationship
"aPPrenticesHiPsBruce ewen is one of 98 apprentices who learnt while they earned at our assets last year, supported or part-funded by us and our suppliers as part of our focus on employment and training. over 100 local jobseekers have also gained sustainable employment with  our suppliers at Broadgate in the city,  through our skills into Work programme  with community partner the east london Business alliance"	Human
	
"our approach is firmly grounded in strong relationships and research. our scale in  retail and office markets gives us broad reach  across our markets. We undertake extensive shopper research programmes across  around 80% of our multi-tenanted assets –  in the last 12 months we have interviewed  over 50,000 people."	Social_Relationship
"We also work hard to ensure our relationships with our occupiers are strong. in retail, we have had over 500 meetings over the last 12 months. every two years, we commission extensive independent customer satisfaction surveys across our business to help us better understand our occupiers’ needs and identify opportunities for further improvements."	Social_Relationship
our fifth biennial customer survey in 2013 confirmed that we continue to significantly outperform industry averages for occupier satisfaction	Social_Relationship
We attract some of the highest-quality occupiers to our properties. the quality of  our properties and our customer focus means that our occupiers want to stay with us. they commit to long leases and then extend them; they also sign up for more space and grow  with us.	Unclassified
"the quality and diversity of our occupiers,  high occupancy levels, strong rents and long leases give us significant security of income which enhance the value of our properties.  no single occupier accounts for more than  8% of our total revenues. our average  lease length at 10.3 years is longer than  the industry average of 10 years."	Financial
"financially strOng OccuPiersin addition to benefiting from a high-quality and diversified portfolio of occupiers, we take a rigorous approach to managing and monitoring their financial positions. We review the financial covenants of all new occupiers with rent over  a certain threshold before agreeing any lettings and paying incentives. We also assess the financial covenant strength of all our major occupiers on a periodic basis and we monitor those we consider may be experiencing financial difficulty. over the last year, occupiers"	Unclassified
"in administration have fallen from 0.9% to  0.1% of our total rent reflecting the quality of our portfolio. our occupancy, which is high  at 96.1%, also includes some vacant space at recently completed london offices. We have good levels of interest in this space and are confident about letting prospects.HigH-quality OccuPiers tOP 10  % Renttesco  7.7sainsbury’s  6.0Debenhams  5.8UBs  3.2Home retail group  2.7Kingfisher (B&Q)  2.7HM government  2.5next plc  2.4Virgin active  2.0arcadia group"	Unclassified
"close relationships with our occupiers, along with a deep understanding of the people who use the spaces, forms the basis of all our activities. this underpins our ability to generate high-quality, secure cash flows."	Social_Relationship
attracting new retail  OccuPiers Out-Of-tOwnour stronger understanding of the consumer is allowing us to target a broader range of retailer. it helped us attract nike to take space at chester and rotherham and fat face and Phase eight to take their first out-of-town stores at Whiteley shopping.	Unclassified
"retaining Office OccuPiers  On Our HigH-quality caMPusesour occupiers choose to stay and grow  with us. across our office portfolio, existing occupiers such as Herbert smith, f&c,  tullet Prebon, close asset Management  and Premier oil have signed close to 1.7 million sq ft of lease extensions with  us over the last three years"	Unclassified
lOng leases and HigH OccuPancy  Weighted average   underlying  Like-for-   lease length1  occupancy   like change2retail  11.3 years  98.5%  +100 bpsoffices  8.4 years  92.1%  +190 bpstotal  10.3 years  96.1%  +130 bps	Financial
	
"PrOPerty ManageMentin offices, day-to-day facilities management  is undertaken by Broadgate estates, a wholly-owned subsidiary, whose team also provides facilities management and other services  to third-party clients. the fact that Broadgate estates also acts for other occupiers and investors helps them to deliver best-in-class occupier services to the British land  office portfolio"	Unclassified
"in retail, we outsource the day-to-day operational management of most of our  retail properties, including maintenance and cleaning, to external agents. outsourcing day-to-day management to expert agents, who manage on a large scale, helps us to minimise operational costs for us and our occupiers, gives us significant operational flexibility and further broadens our insights into occupier  and consumer trends. We work closely with  our managing agents and proactively monitor  their performance against our customer-focused standards"	Unclassified
"safe and HealtHy envirOnMentsBritish land is committed to providing safe  and healthy environments for all users of the buildings and places we manage. We aim to  be a leader in our industry and to apply best practice in meeting applicable health and  safety requirements. We perform regular  risk assessments across the portfolio and  set ourselves ambitious targets for resolving identified risks to achieve continuous improvement. Performance against these targets and accident reporting are monitored by our Health and safety committee which, in turn, reports performance to the risk committee."	Social_Relationship
"PrOviding tHe rigHt services in retailProvision of click and collect services is increasingly important. consumers’ ability  to get in and out of a retail destination really matters and the free car parking in a large proportion of our schemes is a real benefit.  at Meadowhall shopping centre in sheffield, click and collect and pioneering technologies such as virtual gift cards are attracting shoppers."	Social_Relationship
	
"debt finance We focus on having sufficient competitively priced and flexible borrowings available to deliver our property strategy.the scale of our business, combined with  the quality, security and stability of our rental income, means that we are attractive to  a broad range of debt providers and able to arrange finance on attractive terms. good access to the capital and debt markets is a competitive advantage, both reducing our cost of funding and allowing us to take opportunities when they arise."	Intellectual
"Debt financing involves risk from adverse changes in the property and financing markets. in arranging and monitoring our financing we include important risk disciplines, ensuring that relevant risks are fully evaluated and managed. We choose the appropriate gearing level and follow five guiding principles which govern the way we structure and manage  our debt. these principles are outlined on  the opposite page and explained on page 57"	Unclassified
"gearingin deciding our gearing level we weigh up  the potential increased returns obtainable  from greater leverage (through borrowing to buy property) against the risks of having more  debt. We use a loan to value ratio (debt as a percentage of the value of our assets, ltV)  to measure our gearing and settle on an  ltV range which reflects the strength of our operational business and reliability of cash flows, where we are comfortable that overall returns will be enhanced without exposing  the group to undue risk"	Unclassified
capital efficiency means achieving the right risk/return balance of equity and borrowings to support the asset side of our balance sheet and enhance shareholder returns.	Unclassified
"strategic PartnersHiPs the equity to finance the £18 billion property portfolio we manage comes from our shareholders and our co-investors in joint ventures and funds. the strategic alliances  we develop with our partners enable us to leverage our equity, achieve benefits of scale and spread risk"	Financial
"the use of partnerships is an integral part of our business and a key way in which we extend our capital base. they also enable us to access attractive investment opportunities alongside like-minded partners with complementary skills. around half of our owned assets by value are in joint ventures or funds including our two largest single assets, the city office campus  at Broadgate and Meadowhall shopping centre. our recent city development projects, i.e. those in our 2010 development programme, have been developed within joint ventures."	Intellectual
"our partnerships are based on developing  deep and long-term relationships. in the majority of cases, we provide asset management, development, corporate and financial services and we earn performance and management fees"	Intellectual
"this enhances our overall returns, strengthens our relationships with key customers and suppliers and keeps  us close to our markets."	Social_Relationship
"tHe leadenHall buildingat 736 ft high, and with over 610,000 sq ft  of lettable floor space over 46 floors, the leadenhall Building is the tallest office tower in the city of london. its development is an excellent example of British land’s ability  to form strategic partnerships with leading institutional investors. Working closely  with oxford Properties, the real estate arm  of oMers (ontario Municipal employees retirement system), we have respective scale to undertake this significant development opportunity while sharing the associated risks. the strength of the design and desirable location has meant that the building is already 53% pre-let at terms overall accretive to value."	Unclassified
	
"our unsecured revolving credit facilities  provide flexibility to support the operations  of our business, with the ability to draw  and repay at short notice without additional cost. Undrawn committed facilities are  maintained for immediate available liquidity."	Unclassified
"Maturities of different facilities are well  spread, from debentures with terms up  to 2035, Us Private Placements at circa  12 years and a range of bank facilities with terms usually of five years. this spread  reduces our refinancing risk in respect  of timing and market conditions.We aim to have no requirement to  refinance in British land with a two year horizon and continue to review the  debt markets to arrange new finance  as opportunities arise."	Unclassified
the same two financial covenants (set  out on page 56) apply to all British land unsecured borrowings. our consistent approach has helped us build the long-term relationships with debt providers which  we encourage and value.	Unclassified
"our preferred ltV range is between 40% and 50% on a proportionally consolidated basis, i.e. including our share of joint ventures and funds. at 31 March 2014, this ratio was 40%. from time to time we may fall below this as a result of phasing of recycling activity or valuation increases; we would not increase gearing as a result of market improvements in investment yields"	Unclassified
"We leverage our scale through joint ventures and funds which are financed with debt, in securitisations and loans, which are non-recourse to British land. in doing so, the ltV  at 40% on a proportionally consolidated basis  is higher than the group measure for our unsecured lenders, which is around 30%. accordingly we can operate with a higher level of gearing on a proportionally consolidated basis without putting pressure on the British land credit profile."	Unclassified
"Our aPPrOacHWe monitor the markets and seek to access different types of finance when the relevant market conditions are favourable to meet the needs of our business, including our joint ventures and funds. We aim to avoid reliance  on any particular source of funds and borrow both on unsecured and secured bases from  a large number of lenders from different market sectors and geographical areas"	Unclassified
	
"our lean team makes our business entrepreneurial, fast and flexible. for our people, this also means that each individual  has the chance to get involved, to work alongside industry leaders, and to have  a real impact in our business and beyond"	Human
"our skills, give us considerable competitive advantage in a fast paced, changing environment."	Human
"We are a values-based organisation. our people are good to deal with: they are talented and professional, have integrity and work well with others. our people and values are part  of what make us different and drive a high performance culture"	Human
"they make us a good organisation to do business with, so we are often a partner of choice for customers, suppliers, joint ventures and regeneration projects. they are also at the heart of our employer brand ‘the smallest big company you’ll ever work for’, which helps us attract  and grow the best talent."	Human
"our Board consists of expert individuals with experience from a number of relevant sectors, as detailed in their biographies on pages 66  and 67. the Board draws on its diverse range  of skills and breadth of knowledge when developing British land’s strategy and  provides strong leadership as that strategy  is implemented"	Human
over the last year our Hr strategy has focused on two key areas:  nurturing talent – so we get more out of our people and so they grow and develop; and   optimising our organisation – so we are  as dynamic as possible and have the capabilities we need for the future	Human
"We believe that staff engagement is a competitive advantage. We have a full formal and informal staff programme to increase engagement. one of the benefits of the relatively small size of our head office team  is that we are able to get all our employees together in one room. We make the most of this opportunity, holding all-staff conferences each year and all-staff meetings every month, where people from different areas of our business  are able to update our whole team on relevant developments and respond to questions"	Human
"We also offer a wide range of volunteering opportunities, many of which are designed  to encourage team-building and develop staff competencies and skills that will be useful in the workplace, at the same time as helping  to address community issues. We also have  a broad range of social activities which many staff participate in"	Human
"in 2013, we participated in our third annual  staff satisfaction survey through the sunday times Best companies to Work for survey.  We achieved a one star rating, for the third  year running"	Human
"wellbeingWe are committed to the wellbeing of our staff, recognising our obligations as an employer  and the benefits this brings to our business.  We provide a safe working environment,  access to healthcare services and an employee assistance scheme which includes a counselling service. We promote and support active lifestyles through subsidised gym membership, provision of cycling facilities, membership of the government’s cycle to Work scheme and regular sporting activities arranged through our social programm"	Human
"our team of 242 people is small for a ftse 100 company.  We believe that this is the best of both worlds. our approach  is to recruit small teams of experts in their fields who  buy in additional, external resources as they need them"	Human
"as part of British land’s first community Week,  180 volunteers worked together on community projects close to some of our key assets. one team  of volunteers hosted a day of entertainment at age UK’s centre in camden."	Human
"92% of our staff said volunteering activities  were effective for team building. Here, two of  our volunteers are working on the garden area at  richard House children’s Hospice in newham"	Human
	
"HuMan rigHts and fairness  in tHe wOrkPlaceWe treat our staff and suppliers with fairness, dignity and respect. We support the protection  of internationally recognised human rights  and have been a signatory to the United nations global compact, which promotes absolute respect for human rights, since 2009."	Human
"British land supports the United nations guiding Principles on Business and Human rights,  also known as the ruggie framework.  We are developing a supply chain charter  to ensure that these principles are implemented throughout our supply chain"	Social_Relationship
"British land treats all job applicants and employees equally and conducts business  in an honest way. Measures to deliver  on these commitments include our equal opportunities Policy, anti-Bribery and corruption Policy, competition Policy  and fraud awareness Policy"	Social_Relationship
"diversityour recruitment practices have long included  a commitment to diversity and gender equality. the Board’s Diversity Policy is detailed in the report of the nomination committee on pages 79 to 81. the policy throughout British land  is to employ the best candidates available  in every position, regardless of sex, race  (ethnic origin, nationality, colour), age, religion or philosophical belief, sexual orientation, marriage or civil partnership, and pregnancy, maternity, gender reassignment or disability"	Human
"We rank in the top five ftse 100 companies  for reporting wellness and engagement  of employees, in the Business in the community Workwell Benchmark 2014."	Human
"We currently have two female Directors on  the Board, Dido Harding, a non-executive Director and lucinda Bell, finance Director. this currently represents 18% female Board membership. as at 31 March 2014, of the 34 senior management at British land and our subsidiaries, 21% were female. of the 526 employees at British land and our subsidiaries, 48% were female. We report diversity in line with the UK’s new narrative reporting regulations. senior management therefore includes employees of British land and our subsidiaries who have responsibility for planning, directing or controlling the activities of the company or a strategically significant part of the company"	Unclassified
"PaddingtOn centralthe strengths of our people in deal making delivered results in our £470 million acquisition of Paddington central in July 2013, an off-market transaction with a complex ownership structure. on a net initial yield once fully let of 6.2% on the existing properties and development sites at  a price of £175 per sq ft, we believe this is a very attractive entry price into a well-located, major West end office."	Unclassified
	
"We measure how we are delivering against our strategy at the group level through our key performance indicators. We monitor our exposure to each of our principal risks through our key risk indicators. By remaining within agreed parameters, we ensure that our actions are consistent with the risk appetite of the business. our incentives are closely aligned with the delivery of our strategy and with the intention of matching the interests of management with our shareholders. the incentives are based on a range of financial and non-financial measures"	Unclassified
continue to increase our weighting to london and the south east:–  focus on up-and-coming areas with strong infrastructure links; and–  replenish our london development pipeline	Unclassified
fully deploy the proceeds of our equity placing:–  the net impact of placing and investment to be accretive to earnings by the end of the financial year on an annualised basis	Unclassified
Deliver and de-risk our 2010 development programme: –  complete all our developments in the West end; and–  de-risk through pre-letting office space  and pre-selling residential units	Unclassified
exiting europe.  continue to drive corporate efficiencies.   reshape our retail portfolio: –  reshape our existing portfolio to meet the evolving needs of occupiers and consumers;–  take advantage of market strength to sell  more mature assets;–  invest in retail schemes which are preferred destinations or have the ability to be; and–  build the retail team to extend our consumer-facing skills and activities	Unclassified
Maintain our financial gearing within  our 40% to 50% ltV range:–  access debt markets to meet the evolving  needs of the business.  Maintain our one star rating in the sunday times Best companies to Work for survey.	Unclassified
Deliver our corporate responsibility goals	Social_Relationship
creating places people prefer drives enduring demand for our properties from occupiers and investors	Social_Relationship
"this generates the long-term growth in our rental income and capital which, together with an optimal capital structure, delivers value for our shareholders"	Financial
	
our objective is to deliver long-term sustainable total returns  for our shareholders through the increase in the value of our shares and the income we distribute by way of the dividend.	Unclassified
"tOtal accOunting returnas a business we are focused on maximising total shareholder returns. over time, we expect our total accounting returns to be a good proxy for total shareholder returns and this is the key performance indicator we use to track our overall progress"	Financial
"our total accounting return is the overall return we generate including the impact of debt, commonly called the ‘levered property return’. it is calculated based upon a combination of the net income distributed to shareholders in the form of the dividend, plus the percentage growth in net asset Value per share (naV). During the year we generated a total accounting return of 20.0%"	Financial
key risk indicatOrsthe biggest driver of our returns are the economic environment and the appeal  of investment in property within that.  the primary key risk indicators that we  monitor in this area are:   forecast gDP growth; and   the margin between property yields and borrowing costs.key incentive Measuresthe management team’s compensation  and incentivisation is linked to	Unclassified
key PerfOrMance indicatOrstOtal accOunting return20.0%2014  20.0%2013 4.6%2012  9.5%As a result of the increased dividend and our nAv we reported a total accounting return of 20.0%.	Financial
"grOwtH in net asset value (nav)+15.4%2014  688p2013  596p2012  595pePra net asset value per share was up 15.4% to 688 pence.incOMe frOM dividend+2.3%2014  27.0p2013  26.4p2012  26.1pQuarterly dividend of 6.75 pence brings total dividend for the year to 27 pence, a 2.3% increase year-on-year."	Unclassified
	
"Our acHieveMents in tHe year   We have had an active year with total gross investments of £2.0 billion, made up of: − £1,033 million of acquisitions;  − £710 million of disposals; and −  £227 million of development spend.  as a result, we successfully deployed the proceeds of our March 2013 equity placing, ahead of the schedule we set out. the  placing was accretive to ePs by 0.5 pence and naV by 6 pence"	Unclassified
"We invested £787 million in london focusing on the West end and up-and-coming areas with strong transport links. these sites included Paddington central and Blossom street, shoreditch.   these investments have significantly replenished our development pipeline.  We now have £1.1 billion of recently committed or near-term developments primarily focused on london."	Unclassified
"We continued to reshape our retail properties. since 1 april 2013, we have sold £391 million of more mature retail assets ahead of book value"	Financial
"we invested over  £500 million in strong, locally-preferred locations such as southgate, Bath; increased our stake in HUt, one of the highest-quality shopping park portfolios in the UK; and bought a 26% equity stake in a portfolio  of sainsbury’s superstores"	Intellectual
key risk indicatOrsthe primary key risk indicators which  we monitor to guide our strategic decisions  to invest in the right places are:  property capital and erV growth forecasts;   total and speculative development  exposure; and  progress of developments against plan	Unclassified
key incentive Measuresthe management team’s compensation  and incentivisation is linked to:  property returns;  successes on purchase and sales; and  successful progress on developmen	Financial
"How we allocate our capital, manage existing assets and develop properties is core to our ability to generate returns. We compare our total property returns with the investment Property Databank’s (iPD) UK benchmark."	Unclassified
	
"We had a good year in retail agreeing  1.7 million sq ft of lettings and renewals, 4.9% ahead of estimated rental value,  with strong demand from a broad range  of occupier"	Financial
"in london, we successfully tapped  increasing demand for high-quality office space, letting 632,000 sq ft of office space including 323,000 sq ft to the growing  tMt and insurance sectors (51%)"	Financial
"We also formed a new joint venture partnership at Broadgate with gic who is also one of our largest shareholders.   over the past year we completed or started significant leisure-focused extensions on five of our key assets: glasgow fort; Broughton Park, chester; fort Kinnaird, edinburgh; Whiteley shopping, Hampshire; and Kingston centre, Milton Keynes.   this will increase our leisure offer in multi-tenanted assets to over 7.0%. Within our experiential assets this figure is 9.0%"	Unclassified
"as part of our focus on our customers, we significantly expanded our consumer insights by extending our shopper survey to over 50,000 users on our major shopping centres and retail parks within the last 12 months.   We strengthened our digital platform with free wi-fi in 11 of our shopping centres, and free wi-fi hot spots at six of our major retail parks, with further roll out planned over  the next six months"	Social_Relationship
"We delivered £2 million energy cost  savings for occupiers in the year, bringing total savings over the last five years to  £6.9 million."	Natural
our customer orientation helps us to attract and retain occupiers who are willing to commit to long leases for the right building and best-in-class landlord services. our biennial survey helps us track our performance and identify opportunities for further improvements. our next biennial independent customer survey will be in 2015	Social_Relationship
"Managing our social, environmental and economic impacts is central to how we do business and deliver long-term value to our shareholders.  the DJsi is a key sustainability reference point  for our occupiers as well as investors. our DJsi score influences the annual incentive remuneration of those on our executive committee. 2014 results will be available in september 2014"	Social_Relationship
"key risk indicatOrsthe primary key risk indicators which we monitor to ensure that our business is  aligned with the needs of our customers  and resilient to variations in occupier  demand are:  consumer confidence;   employment forecasts for relevant sectors;   market letting risk (vacancies, expiries, administrations); and  weighted average lease leng"	Social_Relationship
	
"We have continued to demonstrate our ability to take opportunities to access capital and debt markets to meet the requirements  of our business.  During the last 12 months we have been successful in raising £1.5 billion of unsecured debt finance for British land on competitive terms from a broad range of sources, including"	Financial
"£310 million five-year revolving credit facility, signed in May 2013 with a syndicate of eight banks, at an initial margin of  135 bps per annum; − £200 million Us Private Placements with 12-year maturity, signed with new york life and Pricoa capital group in august 2013. the two sterling fixed rate notes were swapped to an effective floating rate of 103 bps per annum above liBor. this funding closed, as scheduled, in March 2014; the deferred drawdown date enabled us to continue to utilise our lower cost bank facilities (arranged in earlier years) between signing and closing;"	Financial
"£785 million revolving credit facility provided by a syndicate of 14 banks signed in april 2014, with an initial margin of 115 bps per annum. the initial committed term of the facility is five years which may be extended to a maximum maturity of seven years at our request and on each bank’s approval for its commitment"	Financial
"all these facilities include our standard unsecured financial covenants.  these transactions have taken advantage  of market conditions and added further flexibility and term to our already strong and diversified debt portfolio, such that we are well ahead of our preferred two-year refinancing date horizon.  British land’s senior unsecured credit rating has been maintained at a– (fitch)"	Financial
the primary key risk indicators which we monitor to manage the risks relating to our capital structure are:  ltV;  likelihood of covenant breach; and  period until refinancing is required.key incentive Measuresthe management team’s compensation  and incentivisation is linked to:  operating costs as a percentage of rent and assets;  successful execution of financings; and  progress of strengthening the dividend.	Unclassified
Debt plays an important role in enabling us to take advantage of market opportunities. our 40% to 50% ltV range balances the rewards of owning more property with the risk inherent in debt financing.	Financial
"our low cost of debt finance is a key contributor  to our overall performance and a competitive advantage. at 4.1%, we have one of the lowest  Wair of the UK reits combined with one of the longest average debt maturities at 8.7 years"	Intellectual
controlling our costs so we maximise the  amount of rent which flows through as profits  and dividends is a key focus of the business.  our small head office and outsourced business model helps to keep costs low	Intellectual
	
Our acHieveMents in tHe year   95% of employees participated in this year’s sunday times Best companies survey scoring us 76% for ‘i love working for this organisation’. We maintained our one star rating for the third year in a row	Human
"During the year we launched a new peer- led recognition programme called ‘Hats off’ which focuses on our company values.  the majority of the organisation nominated colleagues for their achievements. the five top prize winners participated in a two week sustainable leadership programme in antarctica, reinforcing the group’s value"	Human
community engagement remained an important part of our culture with 77%  of our staff volunteering time to local initiatives. We also won an award for  our payroll giving scheme which allows  many of our employees to contribute  directly to charities of their choice	Human
our focus on training and development increased this year with specialist appointments in our Hr function and  a suite of new competency-based programmes rolled-out at all levels  of the business.	Human
"Detailed compensation studies were used  to ensure that our rewards remain highly competitive, including comprehensive healthcare, pension and other benefits. employee satisfaction with reward is also measured through the Best companies survey and we continue to score highly.  We leveraged our property and financial skills to secure highly attractive assets. nearly all the acquisitions we made  during the year were complex off-market transactions involving significant  commercial judgements"	Human
our people are a key asset and we believe that  staff engagement is a competitive advantage  that distinguishes us from our peers. the sunday times annual survey is one of the most extensive benchmarks of employee engagement with  nearly 900 organisations participating	Human
British land characterises itself as ‘the smallest big company you’ll ever work for’.  We have fewer than 250 direct employees  in our core business and they manage over  £17 billion in assets. our goal is to leverage  our financial strength while enjoying the entrepreneurial benefits of a compact organisation. this translates to a rewarding employee experience	Unclassified
	
the strengthening economic environment has improved the outlook for our performance however our risk appetite remains broadly unchanged.	Unclassified
"the most significant judgements affecting our risk exposure include our property sector selection, our level of development risk and our gearing. We maintain our focus on sectors where we see outperformance over the medium term, that is high-quality UK retail and london offices, and we want to increase further our exposure to london and the south east.  as our 2010 development programme lets up, we continue to replenish our pipeline of opportunities to maintain an appropriate level of risk exposure – commensurate with our return aspirations. our approach to gearing is unchanged but we see our ltV being towards the lower end of and possibly below our target range as valuations increase"	Unclassified
"Our aPPrOacH tO risk ManageMentat British land, we take the view that our assessment of risk is a cornerstone of our strategy and our embedded risk management is fundamental to its delivery. our integrated approach combines a top-down strategic  view with a complementary bottom-up operational proces"	Unclassified
"the top-down approach involves a review of the external environment in which we operate, to guide an assessment of the risks which we are comfortable exposing the business to in pursuit of our performance objectives – this is our risk appetite. this evaluation frames the determination of the actions we take in executing our strategy. key risk indicators (Kris) have been identified for each of our principal risks and are used to monitor our risk exposure. the Kris are reviewed quarterly by the risk committee to ensure that the activities of the business remain within agreed risk appetite tolerances."	Unclassified
"the bottom-up approach involves identification, management and monitoring of risks in each area of our business meaning that risk management is embedded in our everyday operations. control of this process is provided through maintenance of risk registers in each area. these risk registers are aggregated and reviewed by the risk committee, with significant and emerging risks escalated for Board consideration as appropriate"	Unclassified
"this process complements the top-down view by informing the identification of our principal risks, ensuring that operational risks are fully considered in determining the risk appetite and the corresponding strategy of the business"	Unclassified
"our principal risks are detailed in the table  that follows. this year, we recognise the increasing risks associated with upcoming political events, such as the UK general election, by expanding the risk of economic outlook to be economic and Political outlook"	Unclassified
"Our aPPrOacH tO risk in Practicedevelopment exposureDevelopment has been a key source of returns  and outperformance for British land in recent years. We continue to believe that development  can deliver good risk adjusted returns in the  years to come and so we maintain our appetite  for risk in this area. our letting progress on our 2010 development programme has provided  us with the confidence to commit to several  new developments and we continue to replenish  our pipeline through acquisition activity and progression of opportunities within the portfolio. We monitor the development exposure of the business as a proportion of the portfolio,  both currently and on a prospective basis, with  reference to a target range, and this guides  the pace and quantum of replenishment  of the pipeline, noting also the risks to timing  and delivery of these opportunities, including  planning and construction cost inflation"	Unclassified
