Text	Theme
"Finance costs1 were £448m (2013 £392m). The underlying interest charge, excluding pension accounting, marked-to-market revaluation of nancial instruments and foreign currency movements, increased to £204m (2013 £179m), primarily from a higher level of net present value charges. Net interest expense on the Group’s pension decit was lower at £155m (2013 £195m) mainly reecting the reduction in the decit during 2013."	Unclassified
"Taxation expense1 reects the Group’s underlying effective tax rate for the period of 19% (2013 22%), partially offset by a £51m credit in respect of the re-assessment of existing tax provisions. The calculation of the underlying effective tax rate is shown in note 6 to the Group accounts on page 115."	Unclassified
Earnings per shareUnderlying earnings3 per share for the year was 38.0p (2013 42.0p). The prior year included a 4.4p retrospective benet from the Salam price escalation settlement	Financial
"Basic earnings per share, in accordance with International Accounting Standard 33, Earnings per Share, was 23.4p (2013 5.2p)."	Financial
	
"Cash inow from operating activities was £913m (2013 £205m), which includes cash contributions in respect of pension decit funding, over and above service costs, for the UK and US schemes totalling £391m (2013 £389m)"	Financial
"As anticipated, advances received in prior years continue to be consumed on the Omani Typhoon and Hawk, Saudi training aircraft, European Typhoon Tranche 2 and Indian Hawk programmes."	Unclassified
Costs incurred are also being charged against provisions created in previous years on the Oman Offshore Patrol Vessel	Unclassified
Dividends received from equity accounted investments reduced by £32m to £63m (2013 £95m) reecting a dividend received from the Group’s 50% shareholding in Gripen International in 2013	Financial
Interest payments were £21m lower at £145m (2013 £166m) primarily reecting the timing of interest payments on US dollar bonds and lower facility fees	Unclassified
Taxation payments reduced to £92m (2013 £138m) mainly due to settlement of a US contract pricing dispute and other US issues.	Unclassified
The cash outow in respect of the share repurchase programme of £283m (2013 £212m) represents shares purchased and cancelled under the programme announced in February 2013.	Unclassified
Equity dividends paid in 2014 include payments in respect of the 2013 nal (£383m) and 2014 interim (£259m) dividends	Unclassified
"Euro exchange rates during the year, there has been a cash inow from matured derivative nancial instruments of £8m"	Financial
	
"Cash and cash equivalents of £2,314m (2013 £2,222m) are held primarily for the repayment of £0.7bn of debt securities maturing in 2015 and 2016, the share repurchase programme, pension decit funding, payment of the 2014 nal dividend and management of working capital."	Unclassified
"Property, plant and equipment, and investment property reduced to £1.7bn (2013 £2.1bn) reecting the disposal of a residential and ofce facility in Saudi Arabia."	Unclassified
Equity accounted investments and other investments reduced to £236m (2013 £286m) mainly reecting the dividends of £63m received in the year	Financial
"Euroghter, MBDA and Air Astana, and, this year, provides additional information in respect of the Group’s interests in those companies."	Unclassified
The £1.9bn increase in the Group’s share of the pre-tax pension decit mainly reects an increase in liabilities due to a 0.7 percentage point decrease in the real discount rate to 0.4% in the UK and a 0.8 percentage point decrease in the nominal discount rate to 4.1% in the US. Details of the Group’s pension schemes are provided in note 21 to the Group accounts on page 134	Unclassified
The triennial funding valuations of all of the Group’s UK pension schemes were performed in 2014 and showed an aggregate funding decit of £2.7bn.	Unclassified
"New funding arrangements, including decit recovery plans which run until 2026, have been concluded with the trustees of those schemes."	Financial
"t 31 December 2014, the South African land vehicles business (£41m) and AACC (£12m), both expected to be sold in 2015, are classied as held for sale."	Manufactured
The disposal of the residential and ofce facility in Saudi Arabia classied as held for sale at 31 December 2013 (£140m) was completed on 9 January 2014.	Manufactured
	
"Certain of the Group’s principal accounting policies are considered by the directors to be critical because of the level of complexity, judgement or estimation involved in their application and their impact on the consolidated nancial statements:"	Unclassified
"The Group’s treasury activities are overseen by the Treasury Review Management Committee (TRMC). Two executive directors are members of the TRMC, including the Group Finance Director who chairs the Committee. The TRMC also has representatives with legal and tax expertise."	Unclassified
The Group operates a centralised treasury department that is accountable to the TRMC for managing treasury activities in accordance with the treasury policies approved by the Board.	Unclassified
"The Group seeks to build constructive working relationships with tax authorities, following a policy of open disclosure in order to achieve early agreement and certainty in relation to its tax affairs."	Social_Relationship
"Where appropriate, the Group engages with governments to help shape proposed legislation and tax policy. The Group endorses the statement of tax principles issued by the Confederation of British Industry in"	Social_Relationship
BAE Systems operates internationally and is subject to tax in many different jurisdictions. The Group employs professional tax managers and takes appropriate advice from reputable professional rms. T	Unclassified
he Group is routinely subject to tax audits and reviews which can take a considerable period of time to conclude.	Unclassified
Provision is made for known issues based on interpretation of country-specic legislation and the likely outcome of negotiations or litigation	Unclassified
The assessment and management of tax risks are regularly reviewed by the Group’s Audit Committee.	Unclassified
"operating exibility, whilst: meeting its pension obligations; pursuing organic investment opportunities; paying dividends in line with the Group’s policy of long-term sustainable cover of around"	Unclassified
	
"Electronic Systems comprises the US and UK-based electronics activities, including electronic warfare systems and electro-optical sensors, military and commercial digital engine and flight controls, next-generation military communications systems and data links, persistent surveillance capabilities, and hybrid electric drive system"	Intellectual
"Cyber & Intelligence comprises the US-based Intelligence & Security business and UK-headquartered Applied Intelligence business, and covers the Group’s cyber, secure government, and commercial and financial security activities"	Intellectual
"Platforms & Services (US) comprises the US-headquartered Land & Armaments business, with operations in the US, UK, Sweden and South Africa, and the US-based services and sustainment activities, including ship repair and munitions services."	Manufactured
"Platforms & Services (UK) comprises the Group’s UK-based air, maritime, combat vehicle, munitions and shared services activities"	Manufactured
	
"APKWS is a laser-guided rocket that provides a low-cost surgical strike capability. At 31 December 2014, Electronic Systems has delivered more than 3,500 systems under its Full-Rate Production Lot 3 contract with the US Navy. The US Army is working closely with the US Navy to acquire APKWS for initial elding in 2015. Jordan and the US Navy have signed a Letter of Offer and Acceptance to progress the rst international sale of the APKWS system and other international opportunities are being progressed"	Intellectual
"Electronic Systems has advanced technology, high-integrity electronics capabilities with a large portfolio of annually-funded contracts and signicant Group-funded research and development investment"	Intellectual
"Electronic Combat combines the Electronic Protection, Electronic Warfare and Electronic Attack product lines, and provides a depth of capability in integrated electromagnetic systems for airborne applications."	Intellectual
"Survivability & Targeting includes threat warning and infrared countermeasures systems for aircraft, handheld targeting and thermal devices, precision guidance systems, electro-optic sensor products and enhanced situational awareness systems."	Intellectual
"Communications & Control contains radio frequency communication and datalinks, and provides military aircraft controls and displays, together with platform integration capabilities"	Intellectual
"ntelligence, Surveillance & Reconnaissance (ISR) addresses the market for airborne persistent surveillance, identication systems, signals intelligence and space products."	Intellectual
"Commercial Aircraft Solutions addresses the commercial aircraft electronics market, including y-by-wire ight controls, full authority digital engine controls, cockpit controls, head-up displays, cabin management systems and power management systems"	Intellectual
"HybriDrive® Solutions delivers electric propulsion and power management performance, with products and solutions that advance vehicle efciency in the transit, marine and defence markets."	Intellectual
"Electronic Systems comprises the US and UK-based electronics activities, including electronic warfare systems and electro-optical sensors, military and commercial digital engine and ight controls, next-generation military communications systems and data links, persistent surveillance capabilities, and hybrid electric drive systems"	Intellectual
	
"The business is under contracts, from Boeing and Warner Robins Air Logistics Complex, totalling over $0.9bn (£0.6bn) to install the Digital Electronic Warfare System (DEWS) on 84 new F-15 aircraft and upgrade the DEWS on 70 existing F-15 aircraft for the Royal Saudi Air Force. System verication and ight testing continues on schedule in advance of initial elding in the second half of 2015."	Intellectual
"The US Air Force has dened its requirements for the next-generation electronic warfare system, Eagle Passive Active Warning Survivability System, for more than 400 existing F-15 aircraft. The programme will consist of the design, development, integration and delivery of a passive and active electronic warfare suite. The business has submitted a proposal to Boeing and, in competition, an award decision is expected in the third quarter of 2015"	Intellectual
"Following successful US Defense Advanced Research Projects Agency ight demonstrations, Electronic Systems has received an $86m (£55m) contract to design, develop and deliver initial electronic sensors for the Long-Range Anti-Ship Missile in support of its initial elding in 2018 on board B-1B aircraft."	Intellectual
"n 2014, BAE Systems was not awarded the technology development contract for the Next-Generation Jammer."	Intellectual
"A proposal for the engineering and manufacturing development phase, together with options for two LRIP phases, was submitted in November and, in competition, an award decision is expected in 2015."	Intellectual
"A three-year Indenite Delivery, Indenite Quantity (IDIQ) contract with the US Army, with a potential value of approximately $496m (£318m), was agreed in May for third-generation Common Missile Warning Systems. The US Army has determined that this will be the baseline for export to international customers"	Intellectual
"In May, Electronic Systems was awarded a ve-year IDIQ contract with a potential value of approximately $445m (£285m) to support the US Army’s Enhanced Night Vision Goggle III and Family of Weapon Sights – Individual programme."	Intellectual
"The next-generation Striker®II helmet-mounted display was unveiled at the Farnborough Airshow in July. The system is a digital upgrade of the current product, in service on Typhoon and Gripen aircraft, providing seamless day and night capability through an integrated digital night vision camera"	Intellectual
Received a three-year contract from the US Army for third-generation Common Missile Warning Systems	Intellectual
Next-generation Striker®II  helmet-mounted display unveiled	Intellectual
Two-year contract awarded to provide Tactical Signals Intelligence Payloads and associated equipment for the US Army’s Gray Eagle unmanned aircraft	Intellectual
Research and development expenditure2 at 7% of sales1 in 2014	Intellectual
	
"Sales1 compared to 2013 increased by 3% to just under $4bn (£2.4bn). The commercial areas of the business now amount to 21%, having seen sales1 growth in the year of 7%. On the defence side, sales1 increased by 2% in the year, largely from the F-35 Lightning II programme in the Electronic Warfare area."	Financial
"The contract award for the Enhanced Night Vision Goggle programme has been protested again and is, therefore, not included within the reported order backlog1"	Intellectual
"BAE Systems is a major supplier to Boeing for ight controls, and cabin and ight deck systems. In July, Boeing selected BAE Systems to provide the integrated ight control electronics on its next-generation 777X programme, which is projected to be worth over $1bn (£0.6bn) over the life of the aircraft."	Intellectual
"Development of subsystems for the 737 MAX aircraft has also continued on schedule, with the y-by-wire spoiler units delivered to Boeing for system integration"	Intellectual
"The business completed development of the ight control system for the Embraer Legacy 500 business jet and is currently developing active side-sticks for Gulfstream G500 and G600 business jets, as well as Embraer’s KC-390 cargo aircraft for the Brazilian Air Force."	Intellectual
"manufacturers have expressed interest in the IntelliCabin™ product, a next-generation cabin system that provides in-seat power, LED lighting and tablet-based, wireless in-ight entertainment systems. Development activities are on schedule for system availability in 2015."	Intellectual
Eight additional systems have been delivered to Boeing for its rst international customer and four systems were procured by Australia	Intellectual
"Its focus remains on maintaining a diverse portfolio of defence and commercial products and capabilities, with both US and international customers, and sustained emphasis on cost reduction and research and development."	Intellectual
	
"GEOINT–ISR develops and supports mission software and systems for intelligence and defence customers, leveraging domain expertise in geospatial, Intelligence, Surveillance and Reconnaissance (ISR) and mission management"	Intellectual
"Global Analysis and Operations provides innovative, mission-enabling analytic solutions and support to operations to US federal, state and local agencies across the homeland security, law enforcement, defence, intelligence and counter-intelligence communities"	Intellectual
IT Solutions delivers operational secure solutions that enable national security and critical  infrastructure customers to perform operations and protect their data and networks.	Intellectual
"the business is a supplier of solutions that combine large-scale data exploitation, intelligence-grade security and complex services and solutions integration"	Intellectual
	
"the Intelligence & Security business continues to focus on leveraging its core capabilities and domain expertise to pursue opportunities in intelligence analysis, special operations support, and Intelligence, Surveillance and Reconnaissance programmes, which remain priority activities in the US"	Intellectual
"BAE Systems continues to mature its capabilities in activity-based intelligence which provides the intelligence and defence communities with increasingly automated, efcient and reliable data processing and management tools to transform big data into actionable intelligence"	Intellectual
"In September, BAE Systems acquired Signal Innovations Group, a leading provider of imaging technologies and analytics to the US intelligence community"	Intellectual
"n the market for Full Motion Video and Intelligence, Surveillance and Reconnaissance analysis, the business has ongoing contracts worth over $400m (£257m), which includes the services of over 400 analysts supporting mission critical activities"	Intellectual
BAE Systems won a ve-year contract worth up to $145m (£93m) to provide an intelligence community customer with counter-terrorism analysis services	Intellectual
"On the Solutions for the Information Technology Enterprise Indenite Delivery, Indenite Quantity contract, with task orders worth $476m (£305m), the business has transitioned the customer from a costly regional support model to a less costly and more efcient enterprise support model"	Intellectual
"n May, BAE Systems was awarded a position on the US Department of Homeland Security’s Enterprise Acquisition Gateway for Leading Edge Solutions II multiple-award contract as one of 15 down-selected prime contractors to provide a broad range of IT solutions and services"	Intellectual
"n August, BAE Systems was awarded a ve-year purchase agreement valued at up to $126m (£81m) to operate, maintain and develop IT applications for the Bureau of Labor Statistics"	Intellectual
"The business continues to grow through the provision of solutions which protect and enhance the operations of governments and commercial organisations in the areas of cyber security, nancial crime prevention, communications intelligence and digital transformation, and is demonstrating its ability to win large, multi-year contracts"	Intellectual
"Applied Intelligence continues to invest in building its skills base, with over 100 graduates joining the business in 2014, representing over one-third of BAE Systems’ UK graduate intake."	Human
First task order awards under the Geospatial Data Services contract	Intellectual
Awarded a ve-year contract for counter-terrorism analysis service	Intellectual
Awarded a ve-year purchase agreement to support IT applications for the Bureau of Labor Statistics	Intellectual
Awarded multi-year framework contracts for Service Integration and Applications Management services	Intellectual
"The National Geospatial-Intelligence Agency (NGA) has awarded BAE Systems a ve-year contract with an estimated total value of $335m (£215m). The award supports NGA’s dynamic Map of the World project, which is giving US military leaders clearer on-the-ground intelligence pictures to enhance situational awareness and mission planning"	Intellectual
	
"The business continues to grow, building on its strong relationship with the UK government, with orders including a £7m multi-year contract to address the UK Ministry of Defence’s complex information assurance challenges."	Social_Relationship
The IndustrialProtect™ solution to protect industrial control systems was launched in the US and Middle East and received a £3m order from a major global energy supplie	Social_Relationship
"Applied Intelligence has won additional work with existing customers, including HSBC, which has procured NetReveal® Discovery, a suite of solutions that enable global nancial crime investigations across borders"	Intellectual
"The business is a provider of end-to-end communications intelligence solutions to government and communications service providers and is addressing opportunities in Europe, the Middle East and Asia-Pacic regions"	Social_Relationship
"t continues to win new clients, most recently in Asia-Pacic, and is developing follow-on business with existing clients as a result of new products from continued product investmen"	Intellectual
"The business continues to support UK government agencies in their intelligence missions and has been selected by a UK government customer as one of four strategic suppliers on a long-term framework that covers application development, systems integration and managed services."	Intellectual
"Further success in the Service Integration and Applications Management market was achieved, with new and additional multi-year contracts worth £45m awarded, including new contracts with the Highways Agency and Skills Funding Agency."	Intellectual
"n aggregate, sales1 in the year reduced by 8%. The US business saw a 17% decrease driven largely by reduced budgets at the sector’s two largest customers,"	Financial
"espite the top line performance, the margin achieved was 11.3% (2013 9.3%), with protability in the Applied Intelligence business increasing ahead of plan"	Financial
replacement Enterprise Resource Planning system and set-up of the Malaysian Global Delivery Centre in the Applied Intelligence business.	Manufactured
"n aggregate, order backlog1,4 increased to $1.4bn (£0.9bn). Despite the top line pressures, order backlog1,4 in the US business grew by 7% largely on"	Unclassified
"In the US, whilst the longer-term outlook remains uncertain, the 2015 scal year omnibus appropriations legislation passed in December 2014 included stable Department of Defense funding"	Unclassified
	
"Land & Armaments is engaged in the design, development, production, support and upgrade of armoured combat vehicles, artillery systems, naval guns, missile launchers and munitions."	Intellectual
"Weapon Systems focuses on naval weapons, munitions and artillery markets, servicing US, UK and international customers. Products include naval gun systems, artillery systems, munitions and missile launchers"	Unclassified
"Support Solutions The Support Solutions business includes services, sustainment and systems integration activities, which may be contracted over multi-year arrangements"	Intellectual
	
"The business has focused on maintaining and enhancing its positions on vehicle programmes, with a number of signicant contracts received during the year."	Intellectual
"n December, the US Army awarded BAE Systems a contract worth up to $1.2bn (£0.8bn) for the engineering and manufacturing development and Low-Rate Initial Production of the Armored Multi-Purpose Vehicle."	Intellectual
"The business received a $154m (£99m) follow-on contract for the upgrade of an additional 53 vehicles to the M88A2 HERCULES conguration, which will maintain the M88 production line to the end of 2016"	Intellectual
BAE Systems was awarded a follow-on bridge contract in June to continue related technology development efforts and maintain critical engineering talent.	Intellectual
The business was awarded a contract for four 57mm Mk3 naval guns for an international customer.	Intellectual
"BAE Systems continues to develop its position in the advanced weapons market through its Electromagnetic Railgun programme, having competitively won contracts in excess of $100m (£64m) for land and sea-based demonstrators, pulse power modules and the next development phase of the hyper velocity projectile programme."	Intellectual
The business was awarded a new ve-year MSMO contract at its Hawaii shipyard to support the maintenance and modernisation of a range of US Navy ships.	Intellectual
	
"In response to the Korean government’s claim for approximately $43m (£28m) under a bid guarantee on the programme, the Group has asked a US federal court to rule that it does not owe any monies to Korea"	Unclassified
"In February 2014, the US Air Force Space Command awarded BAE Systems a further three-year contract extension to maintain  its Solid State Phased Array Radar System, space radars used for missile warning and space surveillance operations, raising the cumulative value of the contract to approximately $540m (£346m)"	Intellectual
"n August, BAE Systems was one of ve companies awarded the ability to compete for task orders under an Indenite Delivery, Indenite Quantity contract to build-to-print a secure aoat network for the US Navy."	Intellectual
"In September, the US Navy’s Strategic Systems Programmes Ofce awarded BAE Systems a four-year,"	Intellectual
BAE Systems the nine-year DDG VI Radio Communications Systems contract to support radio and communications systems design and integration for 13 guided missile destroyers.	Intellectual
"Despite the expected top line reductions, the business has delivered an improved margin of 10.3% (2013 8.8%) through good programme execution and cost reduction."	Financial
Sales2 of $3.1bn (£1.9bn) were 1% lower than in 2013.	Financial
The year’s margin has been materially impacted by cost overruns on the commercial shipbuild contracts.	Financial
The re-competes for the Hawaiian and San Diego contracts were both successfully secured in the year.	Intellectual
	
	
"During 2014, there have been certain issues regarding acceptance of Typhoon Tranche 3 aircraft. Whilst the UK customer has continued to accept the aircraft, acceptances by Germany, Italy and Spain are held pending the completion of further technical and safety reviews"	Intellectual
"n July, BAE Systems was awarded a three-year, £72m contract by the UK Ministry of Defence to de-risk E-Scan radar development for the Royal Air Force’s Typhoon aircraft eet."	Intellectual
"n November, the four partner nations placed a contract with Euroghter for the full integration of the Captor E-Scan radar onto Typhoon aircraft and, as the system integrator, this award is worth £365m"	Intellectual
A £125m contract extension was received in the year to provide support to the Royal Air Force’s Tornado GR4 eet	Intellectual
"In December, BAE Systems was awarded a £112m contract to extend the Typhoon Availability Service for the in-service support"	Intellectual
Contract award for LRIP 8 for 43 assemblies was received in the year and manufacturing commenced.	Intellectual
"Working jointly with Dassault Aviation, progress is being made in maturing and demonstrating critical technology and operational aspects for an Unmanned Combat Air System"	Intellectual
"In November, the signature of a two-year feasibility study, worth a total of £120m to the six participating companies, was announced by the UK and French governments to continue joint Future Combat Air System technology development. The contract value to BAE Systems is £34m."	Intellectual
"aranis, the stealthy unmanned combat air vehicle demonstrator designed and built by BAE Systems with UK industry partners and the Ministry of Defence, has successfully completed a second phase of ight testing. During these latest tests, Taranis ew in a fully stealthy conguration."	Intellectual
£348m contract awarded to construct three new River Class Offshore Patrol Vessels for the Royal Navy	Intellectual
"Awarded the ve-year, £600m Maritime Support Delivery Framework contract for support to the Royal Navy"	Intellectual
	
"On the aircraft carrier programme, HMS Queen Elizabeth was ofcially named by Her Majesty The Queen and oated for the rst time at Rosyth in July"	Unclassified
"The assessment phase contract for the Type 26 frigate continues, with over 700 employees now working on the programme. A contract for the demonstration phase of the programme, including procurement of long lead items, is expected to be placed in the rst half of 2015, with a full manufacture contract anticipated in 2016."	Intellectual
"The third Khareef Class corvette for the Royal Navy of Oman achieved interim acceptance in May, with nal acceptance planned for 2015. The rst two ships completed their nal acceptance trials in Oman during the second half of the year."	Unclassified
"Artful, the third of class attack submarine for the Royal Navy, was launched in May. Progress continues on the remaining four boats, with"	Unclassified
further funding of £207m received in the year.	Financial
"Following delivery of all 60 Terrier combat engineering vehicles to the customer, 55 of these were completed to the nal accepted build standard in the year, with the nal ve due for completion at the Telford site in 2015"	Unclassified
The Newcastle facility closed at the end of 2014 following delivery of the Terrier vehicles	Manufactured
"Following submission of the next ve-year pricing proposal for its 15-year Munitions Acquisition Supply Solution partnering agreement with the Ministry of Defence, negotiations continue with a"	Unclassified
"The year’s sales2 of £6.6bn were 8% lower than 2013, or 4% excluding last year’s retrospective trading of price escalation on the Salam Typhoon programme."	Financial
"In Maritime, sales are underpinned by the design and subsequent build of the Successor submarine and Type 26 frigates, and the build of the Queen Elizabeth Class aircraft carriers and Astute Class submarines."	Unclassified
	
"Contracts include multi-year agreements, such as the Saudi British Defence Co-operation Programme and Salam Typhoon programme."	Intellectual
"Services contracts include the provision of sustainment, training solutions and upgrades. Platforms contracts include naval ships, such as the Landing Helicopter Dock programme for the Australian Navy. Contracts are often multi-year and xed price"	Intellectual
"MBDA is a leading global prime contractor of missiles and missile systems across the air, naval and land domains"	Intellectual
	
"The orders received in 2013 for the upgrade of Tornado aircraft and equipment procurement are proceeding to plan. During the year, the business received a contract for Typhoon role equipment."	Intellectual
"This reorganisation is being undertaken in support of BAE Systems’ strategy to expand further its In-Kingdom Industrial Participation programme, and to promote training, development and employment opportunities for Saudi national personnel."	Social_Relationship
"After delivery of the second Landing Helicopter Dock, there is then no contracted shipbuilding programme for the Williamstown shipyard. BAE Systems continues to engage with the Australian government with a view to sustaining appropriate shipbuilding capability."	Unclassified
"In September, the business was awarded a four-year, A$190m (£100m) contract to provide in-service support for the two Landing Helicopter Docks."	Intellectual
"The majority of the work will be undertaken in Sydney, the home port of these warships, creating over 40 new jobs."	Social_Relationship
	
BAE Systems has provided a substantial proportion of Oman’s in-service military equipment and works closely with the Omani armed forces in supporting this equipme	Unclassified
"The business is making good progress in addressing its industrial participation obligations in Oman through delivery of an agreed training and knowledge transfer programme, which covers over 80% of the Group’s total obligations"	Social_Relationship
BAE Systems continues to work with the Omani government to develop plans to discharge its remaining commitments	Social_Relationship
"In December, MBDA received a €301m  (£234m) contract to supply the Advanced Short Range Air-to-Air Missile (ASRAAM) for India’s Jaguar aircraft eet."	Intellectual
Sales1 were £0.5bn lower at £3.6bn. The reduction against 2013 includes £143m in respect of exchange translation arising on the Australian dollar and Euro.	Financial
"The trading reductions were in the Australian business, as the Landing Helicopter Dock programme ramps down, last year’s sales trading arising from the Salam price escalation and the higher Saudi equipment deliveries in 2013"	Financial
Underlying EBITA2 of £366m (2013 £429m) generated a return on sales of 10.2% (2013 10.6%).There was an operating cash inow3 of £881m	Financial
"The planned reorganisation of the Group’s portfolio of interests in a number of industrial companies in Saudi Arabia is intended to increase growth prospects and reinforce an ongoing commitment to support the national objectives of local skills and technology development, increasing employment and developing an indigenous defence industr"	Social_Relationship
"In the longer term, there are signicant opportunities in the naval domain as Australia modernises its submarine and surface eets to strengthen its ability to secure access to sea lines of communication across the Indo-Pacic region"	Intellectual
	
"We are a business that operates responsibly and with integrity, delivering on customer requirements by being a trusted partner."	Social_Relationship
Trust and integrityContinue to improve and evolve the Group’s business conduct programme.Undertake external assessment of ethical culture and environment.	Social_Relationship
Code of Conduct refresher training rolled out to employees across the Group.	Social_Relationship
Developed a refreshed Code of Conduct which will be rolled out across the Group in 2015	Social_Relationship
Ethical Leadership Group (NAVEX Global) conducted an external assessment of the Group’s business conduct programme and concluded that BAE Systems has all the elements of a best practice programme in place and should continue to evolve the programme	Social_Relationship
"oll out refreshed Code of Conduct.Implement Ethical Leadership Group (NAVEX Global) recommendations to ensure continued improvement.Continue to drive alignment and integration of the business conduct programme with human resources, legal and audit activities."	Social_Relationship
Our employeesContinue the drive towards a world-class level of safety.	Social_Relationship
Use benchmarking against leading companies to identify key areas for improvement and focus	Social_Relationship
Increase diversity and inclusion within the organisation in accordance with business goals	Social_Relationship
Diversity and inclusion plans to be aligned with business plans and Key Performance Indicators identified for monitoring and tracking against plans	Social_Relationship
The Group achieved an 11% reduction in the Recordable Accident Rate1.The number of major (most serious) injuries1 was reduced by 32%.	Human
Benchmarking against external companies showed that a number of our businesses are achieving a world-class level of safety management.	Human
"All businesses set diversity and inclusion plans to address specific issues or strategic aims. These were supported at Group level by the Senior Women Mentoring Programme and extensive involvement in both national and regional education schemes to encourage more students from different backgrounds, at all stages, into science and engineering"	Social_Relationship
"Continue drive towards a world-class level of safety performance.Achieve a 10% reduction (15% stretch target) in the Recordable Accident Rate.Maintain focus on, and management and reduction of, significant safety risk."	Human
"Continue to drive a strong safety culture through communication, awareness and visible leadership. All businesses to continue to drive a diversity and inclusion agenda to address business needs and strategic aims."	Social_Relationship
"Resource efficiencySet environmental improvement targets to include energy, water and waste"	Natural
"All businesses set and met improvement targets for energy, water and waste, except where additional work opportunities and extremes of climate impacted."	Natural
"To identify and train the next generation of talent, our UK business initiated a cross‑business internship programme and partnered with universities and government on early employment programmes. From the 1,000+ applications received for the programme, just over 100 were accepted onto our paid 12‑week summer programme."	Human
"In 2015, we plan to recruit nearly 300 graduates in the UK with a particular focus on cyber security. Around one‑third of our total graduate intake will join the Applied Intelligence business. In the UK, we will also be taking on over 800 apprentices in 2015, two‑thirds of whom will be employed in engineering‑related roles"	Human
	
"Specically, we focus on ethics and governance, employee safety and wellbeing, diversity and inclusion, and operational environmental impacts"	Social_Relationship
"Areas, such as ethics, are managed at Group level. Others, such as diversity and inclusion, are managed locally, where teams apply local knowledge to making a difference and drive change."	Social_Relationship
Achievement of objectives for employee safety is directly linked to the remuneration of executive directors and other members of the Executive Committee.	Social_Relationship
Priorities for diversity and inclusion were set within each member of the Executive Committee’s personal development plan. An assessment of progress against these actions is determined	Social_Relationship
"Trust and integrityTo earn and retain our customers’ trust, we need to manage our operations responsibly and conduct our business in an ethical wa"	Social_Relationship
"We continue to embed our ethics programme globally, driving the right behaviours by supporting employees in making ethical decisions and embedding responsible business practices."	Human
"We have reinforced our commitment to ethical behaviour, with our employees receiving ethics training during 2014. Additional compliance-based e-learning training was also targeted at employees throughout the year. A refreshed Code of Conduct will be rolled out to all employees during the rst half of 2015"	Human
"f employees (or third parties) need help or guidance in addition to that provided by the Code of Conduct, or want to report a concern, they can call the Ethics Helpline, which is managed by a third party and is available 24 hours of every day using a freephone number from most countries"	Social_Relationship
"Employees can also get independent advice and support, or report concerns, via Ethics Ofcers, now in place across the business, or via the Ethics Helpline e-mail address, which is also made available to third parties via our website. During 2014, 1,037 enquiries were reported to Ethics Ofcers and through the Ethics Helpline"	Social_Relationship
"Our governance framework covers the products we make and export. Our Responsible Trading Principles, Product Trading Policy and Pursuit of Export Opportunities Policy help employees to  make informed decisions about the business opportunities we pursue and to address any responsible trading risks."	Social_Relationship
"We are committed to respecting human rights in our operations, within our sphere of inuence"	Social_Relationship
"During 2014, the Ethical Leadership Group, now called the Advisory Services Practice of NAVEX Global, conducted an assessment of our business conduct programme. During the assessment, NAVEX Global assessed documents, conducted interviews with senior leaders and held focus groups with our employees globally to assess perceptions of the programme"	Social_Relationship
"NAVEX Global’s report concludes that our business conduct programme continues to make progress and is now, in many respects, a best practice programme."	Social_Relationship
"NAVEX Global’s report ndings focused on further embedding and maturing the Group’s business conduct programme, including recommendations for continued improvements in socialising and embedding new and existing processes consistently across the Group"	Social_Relationship
ongoing assessment and improvement of the programme elements; and training for line managers and supervisors	Human
	
"Our employees are integral to our success. We value the talents and skills that our global workforce of 83,4001 people in 40 countries brings to our business."	Human
"Engaging and developing our workforce for current and future business is key to delivering our strategy successfully. We are, therefore, committed to attracting, selecting, developing and retaining the best people to deliver this"	Human
"Global training and development programmes support employees in making the most of their talents. Programmes are focused on continuous learning and development, using a blend of e-learning, classroom training and partnerships with academic institutions"	Human
"We work with the education sectors in each of our markets to help shape the workforce of the future with a particular emphasis on encouraging young people to pursue careers in Science, Technology, Engineering and Mathematics (STEM)"	Human
We are committed to creating an inclusive work environment where a diverse range of talented people can work together to ensure business delivery. Diversity amongst our workforce is a signicant force for innovation.	Human
We focus on our goal of building a diverse workforce which reects that of the populations we recruit from. A particular current focus is increasing female representation in the pipeline for senior roles.	Human
"Engaging our employees to help them make the fullest contribution to the business is important. Through a variety of media, we seek to listen to employees’ views and opinions, and keep them informed about developments and prospects for the business."	Human
"Regular internal communication, including e-enabled channels, leadership blogs, newsletters, management and team meetings, monthly team briefs and the intranet, keeps employees informed, involved and engaged"	Human
The Group welcomes employees becoming shareholders in BAE Systems and offers a number of employee share plans to support this.	Human
"During 2014, employees had the opportunity to provide feedback via our engagement survey (see page 20"	Human
"Safety of our employees, and anybody who works on, or visits, our sites, is a key priority. We continue to embed a ‘safety rst’ approach by providing training and tools that help employees to understand the importance of a safe workplace, and encouraging employees to take responsibility for their own safety and the safety of those around them."	Human
Senior leadership plays a key role in maintaining the focus on safety and leading through example.	Social_Relationship
"Fostering a culture of inclusion – further to the unconscious bias training for all leaders which was rolled out during 2013, there was a focus in 2014 on raising further awareness and understanding. This included a UK-wide ‘Diversity and Inclusion Week’, which was the rst targeted awareness campaign for all employees in the UK. In the US, a month-long celebration of the UN’s ‘Do One Thing for Diversity and Inclusion’ campaign and ‘Going Global’ engagement events were conducted at several sites."	Social_Relationship
