Text	Theme
The current Group results included a number of one-off items which were excluded in determining normalised headline earnings. The one-off items are:•   a past-service cost credit of R241m (R192m after tax) arising in the main Hirslanden pension fund; and •   Swiss prior year tax and deferred tax adjustments amounting to R111m	Unclassified
The comparative results included one-off charges of R3 215m (R2 946m after tax) relating to the refinancing of the Group’s debt as well as a pre-acquisition Swiss tariff provision charge of R151m (R115m after tax) and a past-service cost credit of R35m (R27m after tax) due at one of the Group’s pension funds	Unclassified
"ncluding these one-off items, headline earnings increased by 402% to R3 355m (2013: loss of R1 110m) and basic headline earnings per ordinary share increased by 377% to 414.6 cents (2013: loss of 149.5 cents)"	Financial
The total dividend per share for the period under review is 96.0 cents (2013: 85.8 cents)	Unclassified
	
"REVENUEThe geographical composition of the Group’s revenue for 2014 and 2013 is shown in Figure 2.As shown in Figure 3, normalised revenue increased by 24% to R30 495m (2013: R24 587m).NORMALISED EBITDAThe Group’s normalised EBITDA margin decreased from 21.3% to 21.2% in 2013. The EBITDA margins of the Group’s platforms were 21.6% for Mediclinic Southern Africa, 20.8% for Hirslanden and 22.0% for Mediclinic Middle East. The geographical composition of the Group’s Normalised EBITDA for 2014 and 2013 is shown in Figure 4."	Financial
FIGURE 2: NORMALISED REVENUE (R’M) TOTAL R30 495MUAE R3 416 (11%)SWITZERLAND R15 874 (52%)SOUTHERN AFRICA R11 205 (37%) TOTAL R24 587MUAE R2 485 (10%)SWITZERLAND R12 043 (49%)SOUTHERN AFRICA R10 059 (41%)2014 2013 FIGURE 4: NORMALISED EBITDA (R’M) TOTAL R6 467MUAE R752 (12%)SWITZERLAND R3 297 (51%)SOUTHERN AFRICA R2 418 (37%) TOTAL R5 237MUAE R495 (10%)SWITZERLAND R2 584 (49%)SOUTHERN AFRICA R2 158 (41%)2014 2013FIGURE 3: NORMALISED REVENUE GROWTH (R’M)24% total growth	Financial
	
"As shown in Figure 5, normalised EBITDA increased 23% to R6 467m (2013: R5 243m). FINANCE COSTFinance cost includes amortisation of capitalised financing expenses of R133m (2013: R89m)."	Financial
The capitalised financing expenses are amortised over the terms of the relevant loans in line with future cash payments as prescribed in IAS 39 Financial Instruments.The geographical composition of the Group’s finance cost for 2014 is shown in Figure 6	Financial
CONTRIBUTION TO GROUP NORMALISED HEADLINE EARNINGSThe geographical composition of the Group normalised headline earnings for 2014 and 2013 is shown in Figure	Financial
	
CASH FLOWThe Group’s cash flow continued to be strong. The Group converted 98% (2013: 106%) of normalised EBITDA into cash generated from operations. Cash and cash equivalents increased from R2 705m at 31 March 2013 to R3 521m at 31 March 2014	Financial
"INTEREST-BEARING BORROWINGSInterest-bearing borrowings increased from R26 362m at 31 March 2013 to R30 370m at 31 March 2014, mainly as a result of the change in the closing ZAR/CHF and ZAR/AED exchange rates"	Financial
"The closing ZAR/CHF exchange rate moved from R9.69 at 31 March 2013 to R11.96 at 31 March 2014. It is important to note that the foreign debt of the Group’s Swiss and Middle Eastern operations, amounting to R24 528m, is matched with foreign assets in the same currencies. The foreign debt has no recourse to the Southern African operations’ assets"	Unclassified
"ASSETSProperty, equipment and vehicles increased from R40 137m at 31 March 2013 to R49 597m at 31 March 2014 and intangible assets increased from R7 279m at 31 March 2013 to R9 210m at 31 March 2014. These increases are mainly as a result of the change in the closing ZAR/CHF and the ZAR/AED exchange rates, as mentioned abov"	Manufactured
"FOREIGN EXCHANGE RATESThe rand experienced substantial volatility during the year against both the Swiss franc (CHF) and the United States dollar, to which the UAE dirham is pegged at AED3.6725"	Unclassified
The average rand/Swiss franc (CHF) exchange rate was R11.05 compared to R9.05 for the comparative period and the average UAE dirham (AED) was R2.76 compared to R2.32 for the comparative period	Unclassified
"Accounting convention requires the Group to convert its offshore balance sheets at the year-end spot rate, while its offshore income statements are converted at the average rate for the year. The difference between the spot rates and the average rates results in distortions, when ratios between the statement of financial position and the income statement items are calculated in rand. The spot rate should therefore also be used for translating,"	Unclassified
	
REFINANCINGDuring the year under review the Dubai facility pricing was re-negotiated to a revised margin of 2.75% with existing tenor and amortisation profile remaining as is	Financial
"In Southern Africa, the group used the currently favourable debt market situation to extend the current facilities for a further five years at rates well below those in the existing facilities"	Manufactured
"HIRSLANDEN PENSION FUNDSHirslanden provides defined contribution pension plans in terms of Swiss law to employees, the assets of which are held in separate trustee-administered funds. These plans are funded by payments from employees and Hirslanden, taking into account the recommendations of independent qualified actuaries. Because of the strict definition of defined contribution plans in IAS 19, in terms of IFRS, these plans are classified as defined benefit plans, since the funds are obliged to take some investment and longevity risk in terms of Swiss law"	Unclassified
"The IAS 19 pension liability was valued by the actuaries at the end of the year and amounted to R48m (CHF4m) (2013: R406m (CHF42m)), included under “Retirement benefit obligations” in the Group’s statement of financial position. However, the pension funds were, for Swiss statutory purposes, estimated to be 112% (2013: 110%) funded at 31 March 2014. From an economic and legal point of view, this amount as calculated in terms of IAS 19 does not lead to a liability for Hirslanden at 31 March 2014"	Unclassified
"The pension liability resulted in an amount of R150m (CHF14m) being credited (2013: R13m charged (CHF1.4m)) to the consolidated statement of comprehensive income for the year. In addition, a one-off past-service cost credit of R241m (CHF21m) (2013: R35m (CHF4m)) was made relating to the lowering of a conversion rate at one of the Swiss pension funds"	Unclassified
DERIVATIVE FINANCIAL INSTRUMENTSThe Group uses floating-to-fixed interest rate swaps to hedge against interest movements which have the economic effect of converting the interest-bearing borrowings to fixed interest rate borrowings. The Group applies hedge accounting and therefore fair value movements are booked to the consolidated statement of comprehensive income	Unclassified
	
OPERATIONS IN SOUTHERN AFRICAMEDICLINIC SOUTHERN AFRICAMediclinic Southern Africa’s normalised revenue increased by 11% to R11 205m (2013: R10 059m) for the period under review. Normalised EBITDA was 12% higher at R2 418m (2013: R2 158m) as illustrated in Figure 9.	Financial
The Southern African operations contributed R984m (2013: R901m) to the normalised attributable income of the Group after:•  depreciation charges of R302m (2013: R277m);•  net finance charges of R403m (2013: R368m);•  income from joint venture o	Financial
Figure 10 shows Mediclinic Southern Africa’s EBITDA performance over recent years.The normalised EBITDA margin of the Southern African operations increased from 21.5% to 21.6%.Mediclinic Southern Africa’s cash flow continued to be strong as it converted 105% (2013: 112%) of normalised EBITDA into cash generated from operations	Financial
Cash and cash equivalents increased from R1 305m at 31 March 2013 to R1 359m at 31 March 2014.Interest-bearing borrowings increased from R5 809m at 31 March 2013 to R5 842m at 31 March 2014	Financial
	
OPERATIONS IN SWITZERLANDHIRSLANDENHirslanden’s reported results for 2014 were affected by exchange rate movements. The average rand/CHF exchange rate for the year increased from R9.05 in 2013 to R11.05 in 201	Unclassified
"Hirslanden’s normalised revenue increased by 32% to R15 874m (2013: R12 043m) for the period under review. Normalised EBITDA was 28% higher at R3 297m (2013: R2 584m). In Swiss francs, normalised revenue increased by 8% to CHF1 436m (2013: CHF1 330m) and normalised EBITDA increased by 5% to CHF299m (2013: CHF286m)"	Financial
Hirslanden contributed R1 350m (2013: R706m) to the attributable income of the Group after:•  depreciation charges of R801m (2013: R604m);•  net finance charges of R846m (2013: R1 006m);•  normalised tax of R303m (2013: R270m); and•  income from associate of R3m (2013: R2m	Financial
"In Swiss francs, Hirslanden contributed CHF122m (2013: CHF78m) to the attributable income of the Group after:•   depreciation charges of CHF73m (2013: CHF67m);•  net finance charges of CHF77m (2013: CHF111m);•  normalised tax of CHF27m (2013: CHF30m); and•   income from associate of CHF0.3m (2013: CHF0.2m)"	Financial
"The normalised EBITDA margin of Hirslanden decreased from 21.5% to 20.8%, impacted mainly by the marked increase of generally insured patients, start-up costs of the major expansion at Klinik Hirslanden, investments for the future in a centralised logistic platform and the roll-out of a modern clinical information system."	Intellectual
Hirslanden converted 92% (2013: 97%) of normalised EBITDA into cash generated from operations.Cash and cash equivalents increased from R536m (CHF55m) at 31 March 2013 to R1 138m (CHF95m) at 31 March 2014	Financial
"Interest-bearing borrowings reported in ZAR increased from R18 997m (CHF1 960m) at 31 March 2013 to R23 040m (CHF1 926m) at 31 March 2014, mainly due to the increase in the closing ZAR/CHF exchange rate.Hirslanden’s historical normalised EBITDA performance, excluding one-off items, is set out in Figure 12."	Financial
	
OPERATIONS IN UNITED ARAB EMIRATESMEDICLINIC MIDDLE EASTMediclinic Middle East’s reported results for 2013 were affected by exchange rate movements. The average rand/AED exchange rate for the year increased from R2.32 in 2013 to R2.76 in 201	Unclassified
"Mediclinic Middle East’s normalised revenue increased by 37% to R3 416m (2013: R2 485m) for the period under review. Normalised EBITDA increased by 52% to R752m (2013: R495m). In UAE dirhams, normalised revenue increased by 15% to AED1 238m (2013: AED1 072m) and normalised EBITDA increased by 27% to AED272m (2013: AED214m"	Financial
"Mediclinic Middle East contributed R523m (2013: R232m) to the attributable income of the Group after:•  depreciation charges of R136m (2013: R113m);•  net finance charges of R93m (2013: R63m); and•  minority interest of Rnil (2013: R87m).In UAE dirhams, Mediclinic Middle East contributed AED189m (2013: AED100m) to the attributable income of the Group after"	Financial
Mediclinic Middle East’s revenue performance is set out in Figure 13.The normalised EBITDA margin of Mediclinic Middle East increased from 19.9% to 22.0%.Mediclinic Middle East converted 102% (2013: 125%) of normalised EBITDA into cash generated from operations	Financial
"Cash and cash equivalents increased from R629m (AED250m) at 31 March 2013 to R724m (AED251m) at 31 March 2014. Interest-bearing borrowings decreased from R1 556m (AED619m) at 31 March 2013 to R1 488m (AED517m) at 31 March 2014, mainly because of loan repayments.Mediclinic Middle East’s historical EBITDA performance is set out in Figure 14"	Financial
	
GROUP DIVIDEND POLICYThe Group’s dividends are based on and dictated by the performance of the Southern African operations.	Unclassified
"RISK MANAGEMENTRisk management receives top priority throughout the Group. The Group-wide risk management policy is benchmarked against the international Committee of Sponsoring Organisations of the Treadway Commission framework and complies with the recommendations of the King III report. The Group’s risk management process is summarised in the Risk Management Report and the abridged Sustainable Development Report included in this integrated annual report, and notes 3.1 and 3.3 to the annual financial statements published on the Company’s website."	Unclassified
"ACCOUNTING POLICIESThe adoption of IFRS 11 Joint Arrangements and the revised IAS 19 Employee Benefits required a restatement of the comparative figures. Refer to note 2.2 to the annual financial statements published on the Company’s website for further detail of the restatement.The annual financial statements have been prepared in accordance with IFRS. The accounting policies are based on reasonable judgements and estimates, are in accordance with International Financial Reporting Standards (IFRS) and are consistent with those applied in the prior year."	Unclassified
	
"BUSINESS ENVIRONMENTSouth Africa’s economic performance has been weak in recent years, with the annual gross domestic product growth rate decelerating to 1.9% for 2013 from 2.5% in 2012. In contrast, the South African private healthcare sector has maintained a positive, gradual, long-term growth trajector"	Unclassified
"Private healthcare funding in South Africa is principally provided by medical schemes, with approximately 92% of the group’s hospital admissions and revenue funded by medical schemes. The number of beneficiaries insured by the funding market was approximately 8.8 million at 30 September 2013. This represents a 1.1% increase from the number of beneficiaries reported as at 31 December 2012. The Government Employees Medical Scheme (“GEMS”) accounts for the major portion of the organic growth in the funding market"	Financial
Consolidation in the funder market has continued in the period under review and it is expected that this will continue for the foreseeable future. The result	Financial
HIGHLIGHTSBED DAYS SOLD + 5 . 9 %AVERAGE INCOMEPER BED DAY+5.4%REVENUE +11%	Financial
	
"of the consolidation is the further concentration in the funder market whereby the larger medical schemes continue to increase their proportion of the beneficiaries. An analysis of medical schemes in 2012 indicated that concentration within the market is increasing, with the four largest schemes covering 61% of total beneficiaries. This increasing concentration is due to the introduction of GEMS in 2006, as well as the above average growth of the largest medical scheme, Discovery."	Unclassified
"The Herfindahl-Hirschman Index (“HHI”) is an economics tool used to measure the concentration within a particular market. Markets with an index in excess of 1 800 points, suggest that the market may be concentrated. In 2012, the HHI for the medical scheme administrator market was estimated to be around 2 113 points (with the three largest administrators representing 78% of total beneficiaries). The HHI figure reduces to 1 677 when GEMS is considered as a separate administrator. GEMS is considered separately as GEMS negotiates independently and not via its administrator, unlike other schemes. The HHI"	Unclassified
"figure of open medical schemes is estimated to be at 2 850 in 2012. The corresponding figure for the private hospital market was estimated to be around 2 124. Although this suggests that both markets may be concentrated, an important observation is that these figures indicate that the funder (open schemes) and provider market are in fact now evenly balanced"	Unclassified
"This is due to the rapid consolidation of medical schemes over the years, while the concentration levels of private hospitals on the other hand have remained largely unchanged. These trends observed in the funder market need to be closely monitored and effective stakeholder engagement with funders is necessary to ensure Mediclinic Southern Africa is well adapted for the market changes ahead"	Unclassified
The medical scheme industry has remained financially sound. Solvency levels were similar between December 2011 and December 2012. The total accumulated reserves for all medical schemes increased from R35.4 billion to R38.3 billion over this period	Financial
	
The normalised EBITDA margin of the Southern African operations increased from 21.5% to 21.6%	Financial
"During the period under review the Southern African operations invested the following amounts:•   R577m (2013: R427m) in capital projects and new equipment to enhance its business;•   R308m (2013: R249m) to replace existing equipment; and•   R289m (2013: R276m) to repair and maintain property and equipment, which was charged through the income statemen"	Manufactured
For the next financial year the budget is:•  R937m for capital projects and new equipment;•  R302m for replacing existing equipment; and•  R303m for repairs and maintenance.	Manufactured
ncremental EBITDA resulting from capital projects in progress or approved is budgeted to amount to R52m and R58m in 2015 and 2016 respectively.	Financial
The number of licensed hospital beds increased from 7 436 to 7 614 during the year under review	Intellectual
Patient satisfaction levels as measured indepen-dently remained stable at 77%	Social_Relationship
"BUILDING PROJECTSDuring the past year a number of building projects were completed at various hospitals, creating 178 additional beds as well as new consulting rooms, the relocation of a hospital in Lephalale and a number of facility upgrades"	Manufactured
"Building projects in progress, which should be completed during the next financial year, will add 259 additional beds of which the establishment of the new Mediclinic Midstream (previously referred to as Mediclinic Centurion) (176 beds) is the most significant development"	Manufactured
"The number of licensed beds is expected to increase from 7 614 to 7 873 during the next financial year.Several building projects in progress should be completed during the 2016 financial year, which will add 43 additional bed"	Manufactured
"he beneficiary mix shows very interesting trends from a hospital perspective. Overall growth in beneficiaries from 2011 to 2012 was 1.9%. The beneficiaries in age bands from 40+ years grew at 4.5%, while there was no growth in the 0 – 39 year age bands. The absolute number of dependants who are registered for chronic medication benefits also increased year-on-year. All these factors contribute to the sustained increase in the number of bed days sold by the group"	Financial
"Within the broader health sector context, the government maintains its commitment to achieve universal coverage through a National Health Insurance (“NHI”) system. Mediclinic continues to support the underlying principle of universal coverage. A White Paper on the NHI is expected to be published during the year ahead and Mediclinic will continue to engage with both government and other relevant stakeholders on the most appropriate design and mechanisms to pursue universal coverage within the South African context. All available information pertaining to the planned implementation of NHI is monitored closely."	Social_Relationship
"The shortage of human resources in healthcare remains a critical challenge for the sector. This has been acknowledged by the Minister of Health. The Minister has proposed various initiatives to address this problem, such as expanding the capacity of medical schools and the reopening of nursing colleges"	Social_Relationship
"The Competition Commission is set to commence an inquiry into the private healthcare sector within the year. The Commission has published the Terms of Reference for the inquiry and is finalising the administrative processes concerning the conduct of the inquiry. Mediclinic has been preparing for the matter for quite some time, both in its own capacity and as a member of the Hospital Association of South Africa. We believe that we are well prepared and are ready to participate fully in the inquiry."	Unclassified
"BUSINESS PERFORMANCEThe 11% revenue growth was achieved through a 5.9% increase in bed days sold and a 5.4% increase in the average income per bed day. Medical cases continued increasing at a higher rate than surgical cases. The number of patients admitted increased by 3.6%, while the average length of stay increased by 2.3%"	Financial
	
"shortage of nurses in South Africa. In the short term Mediclinic Southern Africa has addressed this by recruiting nurses from India. The longer-term solution is to increase local training. To this end, we plan to double our training capacity over the next number of years"	Human
Mediclinic Southern Africa’s training and development function is registered as a Private Higher Education Institution and offers a Diploma in General Nursing Science and a Diploma in Operating Department Assistance to promote training of skilled healthcare personnel and thus sustain quality outcomes in providing healthcare	Human
The Private Higher Education Institution also offers an Advanced Diploma in Health Services Management and Leadership to equip managers with the relevant skills to manage health facilities and departments. Mediclinic also provides Enrolled Nursing programmes accredited by the South African Nursing Council	Human
A total of 451 learners completed undergraduate programmes and 97 learners completed postgraduate programmes during the 2013 academic year. A further 804 learners completed in-house structured programmes.	Human
Mediclinic Southern Africa also introduced a Mediclinic Leadership Academy which focuses on the organisation’s culture and values to ensure sustainability. This academy has already been attended by about 540 senior management delegates.	Social_Relationship
The formal management succession process is well established in Mediclinic Southern Africa and the talent review committee is satisfied that adequate provision has been made for the expected retirement of senior executives over the next five years	Human
SocietyThe Mediclinic Corporate Social Investment (“CSI”) programme makes a meaningful impact on the communities and initiatives we support.	Social_Relationship
"NEW MANAGEMENT STRUCTUREMediclinic International concluded a formal process to strategically re-align the Group’s organisational structures to be more nimble and efficient during the previous financial year. In the process it addressed the structures at operating platform level after an in-depth analysis performed by international advisors. As previously reported, the changes at Mediclinic Southern Africa level included the streamlining of enablement and support functions as well as regional management structures."	Unclassified
"A new organisational blueprint, of which the main outcomes are focusing on more integrated clinical services and aligning the company to be more patient-centred focusing on efficiency and effectiveness, was approved in December 2012 and the detailed design was approved during November 2013. Head office reporting line changes became effective on 1 April 2014 and the further implementation at all levels of the organisation will continue throughout 2014"	Intellectual
"SYSTEM IMPROVEMENTSMediclinic Southern Africa is in the process of improving a number of its core systems.The first phase of the SAP implementation was successfully deployed during the year. This included the replacement of the head office financial systems and implementation of the central procurement solutions for non-pharmaceutical items. Hospital-based capital purchases and plant maintenance was implemented at a single pilot hospital, with the roll-out to all hospitals scheduled throughout 2014"	Intellectual
We also plan to implement Kronos Workforce Management Software (“Kronos”) to improve our employee time-and-attendance and scheduling processes. Kronos was implemented at our head office and successfully piloted at hospital level during the past year. This implementation at all our hospitals will also commence and continue throughout 2014	Intellectual
SUSTAINABILITYPeopleRecruiting and retaining high-quality medical professionals is fundamental to Mediclinic Southern Africa’s sustainability. There remains an ongoing	Social_Relationship
	
Tier 1   Tier 1 involves partnering with the government (Department of Health/public hospitals) to provide the community with much needed surgical support in various disciplines where the Department of Health may have a need.	Social_Relationship
"During the period under review our activities included the following:  –   The performance of 20 minimally invasive gynaecological procedures on patients from Chris Hani Baragwanath, reducing the waiting list for such procedures by a year.  –   The performance of 10 cataract procedures on patients from Pretoria West hospital."	Unclassified
"er 2   This tier focuses on enhancing the role of accredited community organisations by providing monetary and product support. The four focus areas are education, sport, health and welfare. In this regard we have supported non-government organisations with donations in kind (of linen, beds, information technology equipment and the like) to the value of R500 000"	Social_Relationship
"Tier 3   Tier 3 offers a platform for Mediclinic employees to make a difference by volunteering their time, expertise and knowledge to community organisations.The projects conducted under each of these pillars were a reflection of Mediclinic Southern Africa’s ongoing commitment to play a positive role in making a difference in the lives of local communities"	Social_Relationship
"n November 2012, the Minister of Health announced a social compact for health improvement entered into between Mediclinic together with other leading private sector healthcare companies and the National Department of Health. The social compact led to the establishment of the Public Health Enhancement Fund (“PHEF”), which raised funding of R40 million for activities in 2013. R20 million has been approved to provide bursaries to 100 undergraduate medical students in 2013. A further R10 million is earmarked to support master’s and PhD studies, and the balance to support the Academy for Health Leadership and Management in Health"	Social_Relationship
	
THIRT Y- NINE OF MEDICLINIC SOUTHERN AFRICA’S 52 HOSPITALS ARE ISO 14001 CERTIFIE	Manufactured
The PHEF is a non-profit organisation that has committed to investing a fixed annual sum over a fixed-term period to develop and strengthen South Africa’s healthcare system. Mediclinic Southern Africa has committed to contributing 0.75% of its net profit after tax annually to this fund. This has replaced a significant portion of our tier 1 and 2 CSI programme contributions and will continue to do so in the future.	Financial
"EnvironmentMediclinic Southern Africa is committed to minimising its environmental impact and to ensuring that its environmental management systems and practices are aligned with international best practices, based on the ISO 14001:2004 Specification for Environmental Management Systems. Its performance is assessed by National Quality Assurance London."	Natural
Thirty-nine of Mediclinic Southern Africa’s 52 hospitals are now ISO 14001 certified. All 52 hospitals have now been ISO 14001-trained to follow the same environmental management practices and are also subject to annual internal audits	Natural
Mediclinic Southern Africa achieved joint second place ranking in the Climate Disclosure Leadership Index of the Carbon Disclosure Project 2013 for the Top 100 companies on the JSE.	Natural
"The Climate Disclosure Leadership Index focuses on climate change governance, risk management, performance, transparency and data management"	Natural
"OUTLOOKAs in the past, there remain many attractive growth opportunities in Southern Africa, both through the expansion of Mediclinic Southern Africa’s existing hospitals and through building new hospitals. At the same time, medical scheme membership continues to grow. There will always be room to improve operational efficiencies, while benefits may also be derived, for instance, from leveraging technology such as clinical information systems"	Intellectual
Skills shortages are an ongoing challenge that Mediclinic Southern Africa is addressing through increased training. Potential regulatory changes also create some uncertainties which are part of our healthcare operating environment. We continue to monitor the regulatory position so that we can play an appropriate role in decision-making	Social_Relationship
	
HIGHLIGHTS www.hirslanden.comINPATIENT ADMISSIONS+ 5 . 5 %AVERAGE INCOME PER CASE +2 . 8%NORMALISED REVENUE	Financial
PATIENT SATISFACTION LEVEL95%	Social_Relationship
	
BUILDING PROJECTS IN PROGRESS WILL ADD 27 ADDITIONAL BEDS DURING THE YEAR AHEAD	Manufactured
"It is not yet clear how the recent Swiss vote in favour of restrictions on foreign immigration will be put into practice, but Hirslanden is concerned that this will make the recruitment of foreign staff more difficult."	Unclassified
"The health insurance premium index (“KVPI”), which indicates the effects of premium develop-ments on the growth of available income, increased by 1.1% in 2013 compared to the previous year. The proportion of patients with general insurance has grown continually since the group has been on the hospital lists of the cantons where Hirslanden is present, and now accounts for around 40% of the total patients of the group. In the canton of Berne basic insured patients represent over 60% of the group’s patients. Nevertheless, with regard"	Unclassified
"There has been extensive resistance to the planned concentration of highly specialised medicine (“HSM”) in a few hospitals, mostly characterised by arbitrary action in which the responsible body for planning this initiative is pursuing the procedure. A number of hospitals, including Hirslanden facilities, have contested allocation decisions before the courts. To date all appeals have been ruled in Hirslanden’s favour"	Unclassified
"Service differentiation between patients with basic and private insurance has always been an important topic for Hirslanden. It has become even more important since Klinik Hirslanden has been on the hospital list, and the additional benefits must be made more tangible for privately insured patients. For this reason, Hirs"	Unclassified
NUMBER OFEMPLOYEES 7 950  NUMBER OF HOSPITALS 14 NUMBER OF THEATRE	Manufactured
	
"BUILDING PROJECTSInvestment in repairs and maintenance, new and replacement equipment and expansion projects are essential for Hirslanden to maintain its leadership in quality healthcare"	Manufactured
"Hirslanden is known for its use of cutting-edge medical technology, thereby enabling it to maintain its position as a preferred employer and partner of choice for the leading experts in the various medical field"	Intellectual
"Building projects completed during the period under review:•   The new wing at Klinik Hirslanden in Zurich formally opened during May 2013 and after a phased build-up is now fully operational. •   In August 2013 Klinik Stephanshorn completed the expansion of the intensive care unit and Klinik Beau-Site opened its health centre at the train station in the capital city, Berne.•   An additional cardiac catheterisation laboratory was opened in November 2014 at Klinik Beau-Site.•   The Hirslanden Klinik radiotherapy department in Männedorf public hospital was commissioned recently"	Manufactured
"Investments in medical technology during the period under review:•   In July 2013 a cardiac centre, together with a hybrid operating theatre, were commissioned at Klinik Hirslanden.•   At Salem Spital, Clinique Cecil, Klinik Im Park and Klinik Stephanshorn new MRI machines were installed. •   At Klinik Aarau and Klinik Im Park new CT scanners were installed"	Intellectual
"BUSINESS PERFORMANCEThe 8% normalised revenue growth was achieved through inpatient admissions increasing by 5.5% during the reporting period, while the average length of stay remained stable and the average revenue per case increased by 2.8%, due to higher acuity levels."	Financial
"The normalised EBITDA margin of Hirslanden decreased from 21.5% to 20.8% in line with expectations.During the period under review, Hirslanden invested the following amounts"	Financial
"R769m (CHF70m) (2013: R741m (CHF82m)) on capital projects and new equipment to enhance its business;•   R558m (CHF51m) (2013: R498m (CHF55m)) on replacing existing equipment; and•   R397m (CHF36m) (2013: R317m (CHF35m)) on repairing and maintaining property and equipment, which was charged through the income statement"	Manufactured
For the next financial year the budget is:•   CHF65m for capital projects and new equipment;•  CHF75m for replacing existing equipment; and•  CHF37m for repairs and maintenance	Manufactured
"Incremental EBITDA resulting from capital projects in progress or approved is budgeted to amount to CHF6m and CH14m in 2015 and 2016 respectively.The number of inpatient beds increased to 1 567 (2013: 1 487) during the period under review, mainly as a result of the opening of the new wing at Klinik Hirslanden."	Manufactured
	
"The major ongoing expansion projects are as follows:•   Basel: Klinik Birshof is expanding its facilities to accommodate the group of orthopaedic doctors who joined the hospital and include the following: fitting out of five new patient rooms, expansion of the accident and emergency department and building up the radiology department with the installation of a 3 Tesla MRI and a new CT scanner"	Manufactured
Aarau: Klinik Hirslanden Aarau is expanding its patient accommodation – the privé department is being enlarged with seven rooms and two suites. The cardiology department is also being expanded to satisfy the requirements of the new cooperation with the Berne University Hospital.•   Schaffhausen: Hirslanden Klinik Belair is to open an outpatient health centre with a GP and walk-in practice similar to the centre recently opened in Berne	Manufactured
	
QualityThe quality management of Hirslanden is based on a strong process orientation underpinned by ISO 9001:2008 certification of all hospitals. All the hospitals are members of the Quality Medicine Initiative (“IQM”). This initiative requires hospitals to publish certain quality indicators. Any deviations from the benchmark are followed up with external inspections. Hirslanden’s hospitals are among the first in Switzerland to take part in this initiative	Intellectual
"In addition, Hirslanden carried out quality measurements by the National Association for Quality Development in Clinics and Hospitals (“ANQ”) which certified that Hirslanden continuously works to the highest standards"	Intellectual
"PeopleThe shortage of nursing staff, especially in specialised nursing, is a major challenge, not only for Hirslanden. In the last financial year the group successfully filled 1 596 positions. When recruiting specialist nursing staff, Hirslanden benefits from the fact that we offer attractive working conditions. These include many and varied further training opportunities and interesting career perspectives. As one of the largest employers in the Swiss private health sector, Hirslanden further strengthened the personnel marketing endeavours in the last financial year"	Human
EnvironmentResponsible and sustainable practices are two of Hirslanden’s underlying principles and concrete objectives that are anchored in the group’s vision. This includes continuous improvement of the environmental balance. The group took great strides in this area in the period under review: all the facilities of Hirslanden have been supplied with 100% sustainable electric power since 1 January 2014.	Natural
	
"This accounts for an estimated 35 gigawatt-hours of electricity per annum, which is equivalent to the annual consumption of 4 700 detached houses with five rooms each. The group’s switch to sustainable electric energy has made a tremendous contribution to reducing CO2 emissions by 20% in the period under review, despite the increasing number of beds and a long 2012/13 winter"	Natural
"OUTLOOKA further political development regarding the vote on the initiative “for a public statutory health insurer” is provisionally planned for the end of 2014. Its intention is to replace the current system of competition among many different health insurers with a system of one single public unified health insurance fund. Swiss private hospitals are providing financial support for the campaign against the unified health insurance fund on the basis that, if adopted, it would be a further step toward nationalising the system"	Unclassified
Hirslanden still wants to grow further in the field of attracting international patients and has positioned itself accordingly for this purpose. Hirslanden currently focuses on Russia and the GCC (Gulf Cooperation Council) countries and benefits from its good reputation. Hirslanden can see various forms of potential – from delivering babies to check-ups and orthopaedic procedures	Social_Relationship
The percentage turnover attributable to international patients amounted to over 3% in the last financial year. It is foreseen to establish a close collaboration in the field of oncology between Mediclinic Middle East and Hirslanden	Financial
"As a result of the intensified integration of its 14 hospitals as part of the One Hirslanden project, the Hirslanden group will be in an even better position – both for future acquisitions and for joining public private partnerships"	Manufactured
	
"BUSINESS ENVIRONMENT Dubai and the rest of the UAE continue to cement their reputation as a regional and global hub for business and tourism as the country continues its recovery from the financial crisis of 2008/09. Dubai’s real gross domestic product grew by 4.9% in the first half of 2013 (according to the Dubai Statistics Centre), the best January-June figure since before 2008/09. This continued growth is a direct result of consistently high oil prices, a surge in tourist numbers and increased activity in the trade, manufacturing, construction and real estate industries. With the opening of a new airport, Dubai World Central, Dubai now has the capacity to handle more than 250 million passengers each yea"	Unclassified
"The UAE’s population is estimated at approximately 5.5 million people, with 2.3 million living in Abu Dhabi and 2.2 million in Dubai. Dubai’s population is now more than double since 2000. In November 2013, Dubai was announced as the host of the World Expo 2020, a six-month showcase of technological advances and cultural"	Unclassified
	
"According to industry analysts, Expo 2020 is expected to fuel economic growth of up to 10.5% by the time of the event, more than $8 billion of investment in infrastructure will be made and hotel room numbers in Dubai will double to cope with the anticipated influx of 25 million visito"	Unclassified
"Linked to this economic growth is a sharp rise in inflation. Recent government figures show that average housing prices and utilities rose by 4.49% in the year to February 2014, with upward pressure on salaries to compensate for the increased cost of living."	Unclassified
"The expected rise in population over the next few years, combined with health indicator trends related to the young population (maternity and paediatrics), as well as high mortality rates from lifestyle-related diseases and cancer, confirm that increased capacity in the UAE’s healthcare sector is required. The potential in the market has been identified by many operators, both public and private, and competition is beginning to increase at a marked rate. Currently Dubai has approximately 3 500 inpatient beds (public and private hospitals). Mediclinic Middle East’s share of the entire sector"	Unclassified
